"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Info"
"1548","260.816987423","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2963","85","Application Data"
"1549","261.114177875","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","171","2861","2963","85","[TCP Retransmission] 33054  >  52385 [PSH, ACK] Seq=2861 Ack=2963 Win=64128 Len=85 TSval=1601198829 TSecr=247089497"
"1550","261.143907708","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2963","2946","0","52385  >  33054 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=247091720 TSecr=1601198531"
"1551","261.143923621","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2963","2946","117","Application Data"
"1552","261.143936514","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3080","0","33054  >  52385 [ACK] Seq=2946 Ack=3080 Win=64128 Len=0 TSval=1601198858 TSecr=247091726"
"1553","261.144835508","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","3080","2946","0","[TCP Dup ACK 1550#1] 52385  >  33054 [ACK] Seq=3080 Ack=2946 Win=131072 Len=0 TSval=247091831 TSecr=1601198829 SLE=2861 SRE=2946"
"1554","263.148794565","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3080","85","Application Data"
"1555","263.227280243","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3080","3031","0","52385  >  33054 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=247093900 TSecr=1601200864"
"1556","263.227341218","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3080","3031","117","Application Data"
"1557","263.227394062","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3197","0","33054  >  52385 [ACK] Seq=3031 Ack=3197 Win=64128 Len=0 TSval=1601200942 TSecr=247093907"
"1558","265.231878092","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3197","85","Application Data"
"1559","265.328160882","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3197","3116","0","52385  >  33054 [ACK] Seq=3197 Ack=3116 Win=131072 Len=0 TSval=247095954 TSecr=1601202947"
"1560","265.328186559","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3197","3116","117","Application Data"
"1561","265.328205110","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3314","0","33054  >  52385 [ACK] Seq=3116 Ack=3314 Win=64128 Len=0 TSval=1601203043 TSecr=247095960"
"1562","267.334778945","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3314","85","Application Data"
"1563","267.408031786","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3314","3201","0","52385  >  33054 [ACK] Seq=3314 Ack=3201 Win=131072 Len=0 TSval=247098083 TSecr=1601205050"
"1564","267.409182759","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3314","3201","117","Application Data"
"1565","267.409240169","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3431","0","33054  >  52385 [ACK] Seq=3201 Ack=3431 Win=64128 Len=0 TSval=1601205125 TSecr=247098088"
"1568","269.413696788","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3431","85","Application Data"
"1569","269.703173357","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3431","3286","0","52385  >  33054 [ACK] Seq=3431 Ack=3286 Win=131072 Len=0 TSval=247100187 TSecr=1601207129"
"1570","269.703240958","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3431","3286","117","Application Data"
"1571","269.703312982","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3548","0","33054  >  52385 [ACK] Seq=3286 Ack=3548 Win=64128 Len=0 TSval=1601207419 TSecr=247100193"
"1572","269.708079766","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3548","85","Application Data"
"1573","269.934124047","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","3431","3286","117","[TCP Spurious Retransmission] 52385  >  33054 [PSH, ACK] Seq=3431 Ack=3286 Win=131072 Len=117 TSval=247100468 TSecr=1601207129"
"1574","269.934140633","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","3371","3548","0","[TCP Dup ACK 1571#1] 33054  >  52385 [ACK] Seq=3371 Ack=3548 Win=64128 Len=0 TSval=1601207650 TSecr=247100468 SLE=3431 SRE=3548"
"1575","269.934150241","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3548","3371","0","52385  >  33054 [ACK] Seq=3548 Ack=3371 Win=130944 Len=0 TSval=247100519 TSecr=1601207424"
"1576","269.934153294","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3548","3371","85","Application Data"
"1577","269.934157156","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3371","3633","0","33054  >  52385 [ACK] Seq=3371 Ack=3633 Win=64128 Len=0 TSval=1601207650 TSecr=247100524"
"1578","269.938055033","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3633","85","Application Data"
"1579","269.941525687","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3633","3456","0","52385  >  33054 [ACK] Seq=3633 Ack=3456 Win=131072 Len=0 TSval=247100633 TSecr=1601207654"
"1580","269.946660598","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3633","3456","85","Application Data"
"1581","269.954951384","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3718","69","Encrypted Alert"
"1582","269.954999950","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3718","0","33054  >  52385 [FIN, ACK] Seq=3525 Ack=3718 Win=64128 Len=0 TSval=1601207671 TSecr=247100638"
"1583","269.958288834","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3525","0","52385  >  33054 [ACK] Seq=3718 Ack=3525 Win=130944 Len=0 TSval=247100650 TSecr=1601207671"
"1584","269.958302937","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3526","0","52385  >  33054 [ACK] Seq=3718 Ack=3526 Win=130944 Len=0 TSval=247100650 TSecr=1601207671"
"1587","275.140200078","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3718","3526","69","Encrypted Alert"
"1588","275.140278290","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","33054  >  52385 [RST] Seq=3526 Win=0 Len=0"
"1589","275.140329312","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3787","3526","0","52385  >  33054 [FIN, ACK] Seq=3787 Ack=3526 Win=130944 Len=0 TSval=247105644 TSecr=1601207671"
"1590","275.140336533","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","33054  >  52385 [RST] Seq=3526 Win=0 Len=0"
"1591","275.140341435","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3788","3526","0","52385  >  33054 [RST, ACK] Seq=3788 Ack=3526 Win=130944 Len=0"
"1600","277.823938858","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","63152  >  15118 Len=10"
"1601","278.048573152","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  63152 Len=28"
"1602","278.334663195","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","33056  >  52385 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1601216051 TSecr=0 WS=128"
"1603","278.536124534","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","52385  >  33056 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=283913264 TSecr=1601216051 SACK_PERM=1"
"1604","278.536215336","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","33056  >  52385 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1601216253 TSecr=283913264"
"1605","278.545875928","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","[TCP Window Update] 52385  >  33056 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=283913311 TSecr=1601216253"
"1606","278.560015549","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"1607","278.597180391","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","52385  >  33056 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=283913345 TSecr=1601216277"
"1608","278.597197626","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"1609","278.597209869","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","33056  >  52385 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1601216314 TSecr=283913356"
"1610","278.597225196","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","Certificate"
"1611","278.597227471","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","33056  >  52385 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=1601216314 TSecr=283913356"
"1612","278.605849914","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","Server Key Exchange, Server Hello Done"
"1613","278.605876861","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","33056  >  52385 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=1601216323 TSecr=283913373"
"1614","278.630828021","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","Client Key Exchange"
"1615","278.672751042","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","52385  >  33056 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=283913428 TSecr=1601216348"
"1616","278.672773050","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","91","Change Cipher Spec, Encrypted Handshake Message"
"1617","278.690135442","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","52385  >  33056 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=283913454 TSecr=1601216390"
"1618","278.690178682","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","Change Cipher Spec"
"1619","278.733571238","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","33056  >  52385 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=1601216450 TSecr=283913454"
"1620","278.771996351","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","Encrypted Handshake Message"
"1621","278.772051959","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","33056  >  52385 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=1601216489 TSecr=283913529"
"1622","278.798033039","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","Application Data"
"1623","278.831158701","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","52385  >  33056 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=283913580 TSecr=1601216515"
"1624","278.831169991","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","Application Data"
"1625","278.873490780","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","33056  >  52385 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=1601216590 TSecr=283913586"
"1626","278.886474392","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","Application Data"
"1627","279.064265087","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","52385  >  33056 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=283913738 TSecr=1601216603"
"1628","279.064277164","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","Application Data"
"1629","279.064285186","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0","33056  >  52385 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=1601216781 TSecr=283913744"
"1630","279.068741341","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","Application Data"
"1631","279.138675335","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","52385  >  33056 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=283913903 TSecr=1601216786"
"1632","279.400293318","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","Application Data"
"1633","279.441506805","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0","33056  >  52385 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=1601217158 TSecr=283913909"
"1634","279.465668237","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","85","Application Data"
"1635","279.505039742","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","251","1919","607","165","[TCP Spurious Retransmission] 52385  >  33056 [PSH, ACK] Seq=1919 Ack=607 Win=131072 Len=165 TSval=283914223 TSecr=1601216786"
"1636","279.505056808","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","692","2084","0","[TCP Dup ACK 1633#1] 33056  >  52385 [ACK] Seq=692 Ack=2084 Win=64128 Len=0 TSval=1601217222 TSecr=283914223 SLE=1919 SRE=2084"
"1637","279.520913541","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","52385  >  33056 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=283914275 TSecr=1601217183"
"1638","279.520925107","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","Application Data"
"1639","279.520933164","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","33056  >  52385 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=1601217238 TSecr=283914280"
"1640","279.656050101","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","33056  >  52385 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=1601217373 TSecr=283914280 [TCP segment of a reassembled PDU]"
"1641","279.656063468","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","Application Data"
"1642","279.905588165","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","183","2120","2169","97","[TCP Retransmission] 33056  >  52385 [PSH, ACK] Seq=2120 Ack=2169 Win=64128 Len=97 TSval=1601217622 TSecr=283914280"
"1643","280.094033911","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2120","0","52385  >  33056 [ACK] Seq=2169 Ack=2120 Win=129600 Len=0 TSval=283914480 TSecr=1601217373"
"1644","280.094045402","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","52385  >  33056 [ACK] Seq=2169 Ack=2217 Win=130944 Len=0 TSval=283914482 TSecr=1601217373"
"1645","280.094987359","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","Application Data"
"1646","280.094999610","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","33056  >  52385 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=1601217812 TSecr=283914517"
"1647","280.118669379","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","2270","2217","0","[TCP Dup ACK 1644#1] 52385  >  33056 [ACK] Seq=2270 Ack=2217 Win=131072 Len=0 TSval=283914864 TSecr=1601217622 SLE=2120 SRE=2217"
"1648","280.168271659","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","Application Data"
"1649","280.223319710","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","52385  >  33056 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=283914967 TSecr=1601217885"
"1650","280.223375736","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","Application Data"
"1651","280.223421829","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","33056  >  52385 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=1601217940 TSecr=283914982"
"1652","280.228699856","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","Application Data"
"1653","280.305795784","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","52385  >  33056 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=283915020 TSecr=1601217946"
"1654","280.313547307","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","Application Data"
"1655","280.357534499","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0","33056  >  52385 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=1601218074 TSecr=283915029"
"1656","280.372314186","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","Application Data"
"1657","280.460148419","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","52385  >  33056 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=283915215 TSecr=1601218089"
"1658","280.460204027","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","Application Data"
"1659","280.460249912","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","33056  >  52385 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=1601218177 TSecr=283915218"
"1660","280.466650382","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","Application Data"
"1661","280.506163362","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","52385  >  33056 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=283915256 TSecr=1601218184"
"1662","280.506284361","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","Application Data"
"1663","280.549639490","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","33056  >  52385 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=1601218267 TSecr=283915259"
"1702","282.512919754","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","Application Data"
"1703","282.743573680","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","52385  >  33056 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=283917415 TSecr=1601220230"
"1704","282.743589590","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","Application Data"
"1705","282.743602296","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","33056  >  52385 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=1601220461 TSecr=283917421"
"1706","284.749417852","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","Application Data"
"1707","284.785037835","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","52385  >  33056 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=283919552 TSecr=1601222467"
"1708","284.789363866","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","Application Data"
"1709","284.789386902","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","33056  >  52385 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=1601222507 TSecr=283919557"
"1714","286.795290063","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","Application Data"
"1716","287.096155270","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","52385  >  33056 [ACK] Seq=3196 Ack=3116 Win=131072 Len=0 TSval=283921699 TSecr=1601224513"
"1717","287.096171513","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","Application Data"
"1718","287.096185098","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","33056  >  52385 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=1601224814 TSecr=283921705"
"1724","289.101231469","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","Application Data"
"1730","289.399152904","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","52385  >  33056 [ACK] Seq=3313 Ack=3201 Win=131072 Len=0 TSval=283924033 TSecr=1601226819"
"1731","289.399164148","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","Application Data"
"1732","289.399176876","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","33056  >  52385 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=1601227117 TSecr=283924038"
"1763","291.404396443","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","Application Data"
"1764","291.541796652","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","52385  >  33056 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=283926244 TSecr=1601229123"
"1765","291.541813189","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","Application Data"
"1766","291.541825342","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","33056  >  52385 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=1601229260 TSecr=283926250"
"1767","291.545537359","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","Application Data"
"1768","291.595585194","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","52385  >  33056 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=283926364 TSecr=1601229264"
"1769","291.610601078","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","Application Data"
"1770","291.614073329","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","Application Data"
"1771","291.739819691","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","52385  >  33056 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=283926430 TSecr=1601229333"
"1772","291.739839322","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","Application Data"
"1773","291.747379470","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","Encrypted Alert"
"1774","291.747425042","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","33056  >  52385 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=1601229466 TSecr=283926434"
"1775","291.774013290","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0","52385  >  33056 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=283926544 TSecr=1601229466"
"1776","291.774112961","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","52385  >  33056 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=283926544 TSecr=1601229466"
"1790","296.864252669","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","Encrypted Alert"
"1791","296.864269232","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","33056  >  52385 [RST] Seq=3526 Win=0 Len=0"
