"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Info"
"1712","719.011599669","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","50558  >  64900 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1598423391 TSecr=473766315"
"1713","719.011617190","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","Certificate"
"1714","719.011620536","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","50558  >  64900 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=1598423391 TSecr=473766315"
"1715","719.613688422","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","214","1529","203","128","Server Key Exchange, Server Hello Done"
"1716","719.613710577","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1657","0","50558  >  64900 [ACK] Seq=203 Ack=1657 Win=63360 Len=0 TSval=1598423993 TSecr=473766501"
"1717","719.613723339","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","214","1529","203","128","[TCP Spurious Retransmission] 64900  >  50558 [PSH, ACK] Seq=1529 Ack=203 Win=131136 Len=128 TSval=473766941 TSecr=1598423391"
"1718","719.613725540","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","203","1657","0","[TCP Dup ACK 1716#1] 50558  >  64900 [ACK] Seq=203 Ack=1657 Win=63360 Len=0 TSval=1598423993 TSecr=473766941 SLE=1529 SRE=1657"
"1719","719.625456507","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1657","42","Client Key Exchange"
"1720","720.000308228","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1657","91","Change Cipher Spec, Encrypted Handshake Message"
"1721","720.088472791","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1657","245","0","64900  >  50558 [ACK] Seq=1657 Ack=245 Win=131072 Len=0 TSval=473767200 TSecr=1598424005"
"1722","720.090732424","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1657","336","0","64900  >  50558 [ACK] Seq=1657 Ack=336 Win=131008 Len=0 TSval=473767558 TSecr=1598424380"
"1723","720.102197791","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1657","336","6","Change Cipher Spec"
"1724","720.144261404","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1663","0","50558  >  64900 [ACK] Seq=336 Ack=1663 Win=64128 Len=0 TSval=1598424524 TSecr=473767560"
"1725","720.396476578","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1663","336","85","Encrypted Handshake Message"
"1726","720.396498819","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1748","0","50558  >  64900 [ACK] Seq=336 Ack=1748 Win=64128 Len=0 TSval=1598424776 TSecr=473767627"
"1727","720.408362008","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","171","1663","336","85","[TCP Spurious Retransmission] 64900  >  50558 [PSH, ACK] Seq=1663 Ack=336 Win=131072 Len=85 TSval=473767862 TSecr=1598424524"
"1728","720.408387955","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","336","1748","0","[TCP Dup ACK 1726#1] 50558  >  64900 [ACK] Seq=336 Ack=1748 Win=64128 Len=0 TSval=1598424788 TSecr=473767862 SLE=1663 SRE=1748"
"1729","720.424891229","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1748","101","Application Data"
"1730","720.490772254","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1748","437","0","64900  >  50558 [ACK] Seq=1748 Ack=437 Win=130944 Len=0 TSval=473767905 TSecr=1598424804"
"1731","720.490787445","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1748","437","69","Application Data"
"1732","720.531642810","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1817","0","50558  >  64900 [ACK] Seq=437 Ack=1817 Win=64128 Len=0 TSval=1598424911 TSecr=473767914"
"1733","720.564328702","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1817","85","Application Data"
"1734","720.605962258","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1817","522","0","64900  >  50558 [ACK] Seq=1817 Ack=522 Win=130944 Len=0 TSval=473768038 TSecr=1598424944"
"1735","720.606025580","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1817","522","101","Application Data"
"1736","720.606075106","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1918","0","50558  >  64900 [ACK] Seq=522 Ack=1918 Win=64128 Len=0 TSval=1598424985 TSecr=473768048"
"1737","720.611223698","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1918","85","Application Data"
"1738","720.665887587","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1918","607","0","64900  >  50558 [ACK] Seq=1918 Ack=607 Win=130944 Len=0 TSval=473768108 TSecr=1598424990"
"1739","720.665903653","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1918","607","165","Application Data"
"1740","720.707661132","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2083","0","50558  >  64900 [ACK] Seq=607 Ack=2083 Win=64128 Len=0 TSval=1598425087 TSecr=473768119"
"1741","720.713333678","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2083","85","Application Data"
"1742","720.728088936","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2083","692","0","64900  >  50558 [ACK] Seq=2083 Ack=692 Win=130944 Len=0 TSval=473768197 TSecr=1598425093"
"1743","720.740500640","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2083","692","85","Application Data"
"1744","720.740559644","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2168","0","50558  >  64900 [ACK] Seq=692 Ack=2168 Win=64128 Len=0 TSval=1598425120 TSecr=473768206"
"1745","720.870149037","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2168","1428","50558  >  64900 [ACK] Seq=692 Ack=2168 Win=64128 Len=1428 TSval=1598425249 TSecr=473768206 [TCP segment of a reassembled PDU]"
"1746","720.870165933","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2168","97","Application Data"
"1747","720.893019004","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2168","2120","0","64900  >  50558 [ACK] Seq=2168 Ack=2120 Win=129600 Len=0 TSval=473768348 TSecr=1598425249"
"1748","720.894631409","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2168","2217","0","64900  >  50558 [ACK] Seq=2168 Ack=2217 Win=129536 Len=0 TSval=473768348 TSecr=1598425249"
"1749","721.406741334","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2168","2217","101","Application Data"
"1750","721.406761009","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2269","0","50558  >  64900 [ACK] Seq=2217 Ack=2269 Win=64128 Len=0 TSval=1598425786 TSecr=473768371"
"1751","721.453057277","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","187","2168","2217","101","[TCP Spurious Retransmission] 64900  >  50558 [PSH, ACK] Seq=2168 Ack=2217 Win=131072 Len=101 TSval=473768652 TSecr=1598425249"
"1752","721.453077193","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","2217","2269","0","[TCP Dup ACK 1750#1] 50558  >  64900 [ACK] Seq=2217 Ack=2269 Win=64128 Len=0 TSval=1598425832 TSecr=473768652 SLE=2168 SRE=2269"
"1753","721.481482616","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2269","373","Application Data"
"1754","721.587961264","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2269","2590","0","64900  >  50558 [ACK] Seq=2269 Ack=2590 Win=130688 Len=0 TSval=473769005 TSecr=1598425861"
"1755","721.588022139","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2269","2590","85","Application Data"
"1756","721.588068118","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2354","0","50558  >  64900 [ACK] Seq=2590 Ack=2354 Win=64128 Len=0 TSval=1598425967 TSecr=473769026"
"1757","721.593572181","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2354","101","Application Data"
"1758","721.709870493","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2354","2691","0","64900  >  50558 [ACK] Seq=2354 Ack=2691 Win=130944 Len=0 TSval=473769108 TSecr=1598425973"
"1759","721.775695075","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2354","2691","405","Application Data"
"1760","721.819608535","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2759","0","50558  >  64900 [ACK] Seq=2691 Ack=2759 Win=64128 Len=0 TSval=1598426199 TSecr=473769130"
"1761","721.828637228","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2759","85","Application Data"
"1762","721.906184476","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2759","2776","0","64900  >  50558 [ACK] Seq=2759 Ack=2776 Win=130944 Len=0 TSval=473769353 TSecr=1598426208"
"1763","721.906277201","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2759","2776","85","Application Data"
"1764","721.906327986","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2844","0","50558  >  64900 [ACK] Seq=2776 Ack=2844 Win=64128 Len=0 TSval=1598426285 TSecr=473769357"
"1765","721.909827097","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2844","85","Application Data"
"1766","721.987839413","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2844","2861","0","64900  >  50558 [ACK] Seq=2844 Ack=2861 Win=130944 Len=0 TSval=473769408 TSecr=1598426289"
"1767","722.085360742","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2844","2861","117","Application Data"
"1768","722.131617835","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2961","0","50558  >  64900 [ACK] Seq=2861 Ack=2961 Win=64128 Len=0 TSval=1598426511 TSecr=473769415"
"1770","724.092439920","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2961","85","Application Data"
"1771","724.479631391","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","171","2861","2961","85","[TCP Retransmission] 50558  >  64900 [PSH, ACK] Seq=2861 Ack=2961 Win=64128 Len=85 TSval=1598428859 TSecr=473769415"
"1772","724.552509552","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2961","2946","0","64900  >  50558 [ACK] Seq=2961 Ack=2946 Win=130944 Len=0 TSval=473771698 TSecr=1598428471"
"1773","724.552525156","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2961","2946","117","Application Data"
"1774","724.552537348","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3078","0","50558  >  64900 [ACK] Seq=2946 Ack=3078 Win=64128 Len=0 TSval=1598428932 TSecr=473771707"
"1775","724.676124591","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","2961","2946","117","[TCP Spurious Retransmission] 64900  >  50558 [PSH, ACK] Seq=2961 Ack=2946 Win=131072 Len=117 TSval=473772017 TSecr=1598428471"
"1776","724.676161583","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","2946","3078","0","[TCP Dup ACK 1774#1] 50558  >  64900 [ACK] Seq=2946 Ack=3078 Win=64128 Len=0 TSval=1598429055 TSecr=473772017 SLE=2961 SRE=3078"
"1777","724.678234799","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","3078","2946","0","[TCP Dup ACK 1772#1] 64900  >  50558 [ACK] Seq=3078 Ack=2946 Win=131072 Len=0 TSval=473772081 TSecr=1598428859 SLE=2861 SRE=2946"
"1778","726.557866261","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3078","85","Application Data"
"1779","726.620254291","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3078","3031","0","64900  >  50558 [ACK] Seq=3078 Ack=3031 Win=130944 Len=0 TSval=473774063 TSecr=1598430937"
"1780","726.620302503","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3078","3031","117","Application Data"
"1781","726.620344283","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3195","0","50558  >  64900 [ACK] Seq=3031 Ack=3195 Win=64128 Len=0 TSval=1598430999 TSecr=473774072"
"1786","728.625879130","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3195","85","Application Data"
"1787","729.087077197","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3195","3116","0","64900  >  50558 [ACK] Seq=3195 Ack=3116 Win=131072 Len=0 TSval=473776212 TSecr=1598433005"
"1788","729.087093084","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3195","3116","117","Application Data"
"1789","729.087106242","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3312","0","50558  >  64900 [ACK] Seq=3116 Ack=3312 Win=64128 Len=0 TSval=1598433466 TSecr=473776222"
"1790","729.283817016","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","3195","3116","117","[TCP Spurious Retransmission] 64900  >  50558 [PSH, ACK] Seq=3195 Ack=3116 Win=131072 Len=117 TSval=473776579 TSecr=1598433005"
"1791","729.283835128","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","3116","3312","0","[TCP Dup ACK 1789#1] 50558  >  64900 [ACK] Seq=3116 Ack=3312 Win=64128 Len=0 TSval=1598433663 TSecr=473776579 SLE=3195 SRE=3312"
"1806","731.092735032","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3312","85","Application Data"
"1811","731.249505542","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3312","3201","0","64900  >  50558 [ACK] Seq=3312 Ack=3201 Win=131072 Len=0 TSval=473778718 TSecr=1598435471"
"1825","732.028779741","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3312","3201","117","Application Data"
"1826","732.028802091","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3429","0","50558  >  64900 [ACK] Seq=3201 Ack=3429 Win=64128 Len=0 TSval=1598436407 TSecr=473779173"
"1827","734.034423456","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3429","85","Application Data"
"1828","734.143405370","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3429","3286","0","64900  >  50558 [ACK] Seq=3429 Ack=3286 Win=131072 Len=0 TSval=473781587 TSecr=1598438413"
"1829","734.143421393","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3429","3286","117","Application Data"
"1830","734.143429208","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3546","0","50558  >  64900 [ACK] Seq=3286 Ack=3546 Win=64128 Len=0 TSval=1598438522 TSecr=473781598"
"1831","734.147574083","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3546","85","Application Data"
"1832","734.262746461","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3546","3371","0","64900  >  50558 [ACK] Seq=3546 Ack=3371 Win=131072 Len=0 TSval=473781634 TSecr=1598438526"
"1833","734.267110656","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3546","3371","85","Application Data"
"1834","734.271047957","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3631","85","Application Data"
"1835","734.421920095","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3631","3456","0","64900  >  50558 [ACK] Seq=3631 Ack=3456 Win=130944 Len=0 TSval=473781809 TSecr=1598438649"
"1836","734.421933490","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3631","3456","85","Application Data"
"1837","734.429864524","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3716","69","Encrypted Alert"
"1838","734.429911609","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3716","0","50558  >  64900 [FIN, ACK] Seq=3525 Ack=3716 Win=64128 Len=0 TSval=1598438808 TSecr=473781817"
"1839","734.525256233","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3525","0","64900  >  50558 [ACK] Seq=3716 Ack=3525 Win=130944 Len=0 TSval=473781939 TSecr=1598438808"
"1840","734.558614320","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3526","0","64900  >  50558 [ACK] Seq=3716 Ack=3526 Win=130944 Len=0 TSval=473781939 TSecr=1598438808"
"1841","739.427418860","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3716","3526","69","Encrypted Alert"
"1842","739.427435206","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","50558  >  64900 [RST] Seq=3526 Win=0 Len=0"
"1843","739.467436844","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3785","3526","0","64900  >  50558 [FIN, ACK] Seq=3785 Ack=3526 Win=130944 Len=0 TSval=473786822 TSecr=1598438808"
"1844","739.467453594","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","50558  >  64900 [RST] Seq=3526 Win=0 Len=0"
"1845","739.467465461","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3786","3526","0","64900  >  50558 [RST, ACK] Seq=3786 Ack=3526 Win=130944 Len=0"
"1846","742.156260436","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","51233  >  15118 Len=10"
"1847","742.309935298","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  51233 Len=28"
"1848","742.591071409","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","50560  >  64900 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1598446969 TSecr=0 WS=128"
"1849","742.604559363","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","64900  >  50560 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=884969017 TSecr=1598446969 SACK_PERM=1"
"1850","742.604610539","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","50560  >  64900 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1598446982 TSecr=884969017"
"1851","742.611465345","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","[TCP Window Update] 64900  >  50560 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=884969023 TSecr=1598446982"
"1852","742.628328808","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"1853","742.637266098","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","64900  >  50560 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=884969048 TSecr=1598447006"
"1854","742.647763413","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"1855","742.647802621","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","50560  >  64900 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1598447026 TSecr=884969057"
"1856","742.647832893","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","Certificate"
"1857","742.647835458","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","50560  >  64900 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=1598447026 TSecr=884969057"
"1858","742.750233766","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","Server Key Exchange, Server Hello Done"
"1859","742.750254647","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","50560  >  64900 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=1598447128 TSecr=884969102"
"1860","742.762463914","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","Client Key Exchange"
"1861","742.815236484","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","64900  >  50560 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=884969218 TSecr=1598447140"
"1862","742.815256333","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","91","Change Cipher Spec, Encrypted Handshake Message"
"1863","742.823808269","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","64900  >  50560 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=884969232 TSecr=1598447193"
"1864","742.823822321","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","Change Cipher Spec"
"1865","742.868315020","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","50560  >  64900 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=1598447246 TSecr=884969233"
"1866","742.892009194","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","Encrypted Handshake Message"
"1867","742.892031508","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","50560  >  64900 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=1598447270 TSecr=884969304"
"1868","742.920394547","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","Application Data"
"1869","743.144158849","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","187","336","1749","101","[TCP Retransmission] 50560  >  64900 [PSH, ACK] Seq=336 Ack=1749 Win=64128 Len=101 TSval=1598447522 TSecr=884969304"
"1870","743.320677679","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","64900  >  50560 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=884969340 TSecr=1598447298"
"1871","743.320693058","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","Application Data"
"1872","743.320700350","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","1818","437","0","[TCP Dup ACK 1870#1] 64900  >  50560 [ACK] Seq=1818 Ack=437 Win=131072 Len=0 TSval=884969608 TSecr=1598447522 SLE=336 SRE=437"
"1873","743.367614400","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","50560  >  64900 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=1598447745 TSecr=884969345"
"1874","743.373109437","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","Application Data"
"1875","743.520965310","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","64900  >  50560 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=884969832 TSecr=1598447751"
"1876","743.520981254","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","Application Data"
"1877","743.520993173","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0","50560  >  64900 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=1598447899 TSecr=884969835"
"1878","743.525380411","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","Application Data"
"1879","743.734484676","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","64900  >  50560 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=884969991 TSecr=1598447903"
"1880","744.296135306","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","Application Data"
