"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Info"
"1300","185.222558442","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","Application Data"
"1301","185.230109163","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","Encrypted Alert"
"1302","185.230156131","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","46532  >  55178 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=1599082826 TSecr=1707772709"
"1303","185.233259231","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0","55178  >  46532 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=1707772721 TSecr=1599082826"
"1304","185.234245786","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","55178  >  46532 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=1707772721 TSecr=1599082826"
"1327","190.228226631","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","Encrypted Alert"
"1328","190.228242637","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","46532  >  55178 [RST] Seq=3526 Win=0 Len=0"
"1329","190.228255467","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0","55178  >  46532 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=1707777713 TSecr=1599082826"
"1330","190.228257445","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","46532  >  55178 [RST] Seq=3526 Win=0 Len=0"
"1331","190.228261136","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0","55178  >  46532 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"1336","192.972863232","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","61608  >  15118 Len=10"
"1337","193.074464548","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  61608 Len=28"
"1338","193.367544564","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","46534  >  55178 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1599090962 TSecr=0 WS=128"
"1339","193.484018628","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","55178  >  46534 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3384766986 TSecr=1599090962 SACK_PERM=1"
"1340","193.484045812","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","46534  >  55178 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1599091079 TSecr=3384766986"
"1341","193.486683808","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","[TCP Window Update] 55178  >  46534 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3384766991 TSecr=1599091079"
"1342","193.505293923","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"1343","193.516029962","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","55178  >  46534 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=3384767014 TSecr=1599091100"
"1344","193.519371979","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"1345","193.519388029","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","46534  >  55178 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1599091114 TSecr=3384767024"
"1346","193.519594054","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","1514","91","203","1428","55178  >  46534 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=3384767024 TSecr=1599091100 [TCP segment of a reassembled PDU]"
"1347","193.519598980","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1519","0","46534  >  55178 [ACK] Seq=203 Ack=1519 Win=63488 Len=0 TSval=1599091114 TSecr=3384767024"
"1348","193.529879959","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","96","1519","203","10","Certificate"
"1349","193.529887030","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","46534  >  55178 [ACK] Seq=203 Ack=1529 Win=64128 Len=0 TSval=1599091125 TSecr=3384767024"
"1350","193.532019667","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","Server Key Exchange, Server Hello Done"
"1351","193.532034602","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","46534  >  55178 [ACK] Seq=203 Ack=1658 Win=64000 Len=0 TSval=1599091127 TSecr=3384767037"
"1352","193.560715922","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","Client Key Exchange"
"1353","193.563046145","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","55178  >  46534 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=3384767068 TSecr=1599091156"
"1354","193.566586104","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","92","245","1658","6","Change Cipher Spec"
"1355","193.569374446","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","251","0","55178  >  46534 [ACK] Seq=1658 Ack=251 Win=131072 Len=0 TSval=3384767074 TSecr=1599091161"
"1356","193.569397575","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","251","1658","85","Encrypted Handshake Message"
"1357","193.572423563","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","55178  >  46534 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=3384767077 TSecr=1599091164"
"1358","193.573384724","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","Change Cipher Spec"
"1359","193.616001378","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","46534  >  55178 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=1599091211 TSecr=3384767077"
"1360","193.621117062","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","Encrypted Handshake Message"
"1361","193.621130008","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","46534  >  55178 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=1599091216 TSecr=3384767125"
"1362","193.647864731","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","Application Data"
"1363","193.650659916","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","55178  >  46534 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=3384767155 TSecr=1599091243"
"1364","193.653345320","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","Application Data"
"1365","193.705928693","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","Application Data"
"1366","193.708527547","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","55178  >  46534 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=3384767213 TSecr=1599091301"
"1367","193.711408738","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","Application Data"
"1368","193.715774082","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","Application Data"
"1369","193.720594220","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","55178  >  46534 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=3384767225 TSecr=1599091311"
"1370","193.723674650","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","Application Data"
"1371","193.771683438","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0","46534  >  55178 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=1599091366 TSecr=3384767228"
"1372","193.781800804","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","85","Application Data"
"1373","193.784933035","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","55178  >  46534 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=3384767289 TSecr=1599091377"
"1374","193.791116136","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","Application Data"
"1375","193.791136485","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","46534  >  55178 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=1599091386 TSecr=3384767295"
"1376","193.915868766","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","46534  >  55178 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=1599091511 TSecr=3384767295 [TCP segment of a reassembled PDU]"
"1377","193.915883282","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","Application Data"
"1378","193.924349688","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2120","0","55178  >  46534 [ACK] Seq=2169 Ack=2120 Win=129600 Len=0 TSval=3384767428 TSecr=1599091511"
"1379","193.924411966","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","55178  >  46534 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=3384767428 TSecr=1599091511"
"1380","193.959756521","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","Application Data"
"1381","193.959831475","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","46534  >  55178 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=1599091555 TSecr=3384767462"
"1382","194.025820005","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","Application Data"
"1383","194.033482379","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","55178  >  46534 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=3384767537 TSecr=1599091621"
"1386","194.051484500","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","Application Data"
"1387","194.051704868","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","46534  >  55178 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=1599091646 TSecr=3384767553"
"1388","194.056684569","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","Application Data"
"1389","194.061763428","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","55178  >  46534 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=3384767565 TSecr=1599091651"
"1390","194.078450957","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","Application Data"
"1391","194.119661715","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0","46534  >  55178 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=1599091714 TSecr=3384767582"
"1392","194.129434172","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","Application Data"
"1393","194.134213949","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","55178  >  46534 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=3384767638 TSecr=1599091724"
"1394","194.137867750","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","Application Data"
"1395","194.138054231","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","46534  >  55178 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=1599091733 TSecr=3384767641"
"1396","194.141138592","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","Application Data"
"1397","194.146148111","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","55178  >  46534 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=3384767649 TSecr=1599091736"
"1398","194.150052709","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","Application Data"
"1399","194.191968295","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","46534  >  55178 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=1599091787 TSecr=3384767653"
"1400","196.155820477","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","Application Data"
"1401","196.248632070","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","55178  >  46534 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=3384769751 TSecr=1599093750"
"1402","196.254759919","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","Application Data"
"1403","196.254783661","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","46534  >  55178 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=1599093849 TSecr=3384769758"
"1408","198.260527347","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","Application Data"
"1409","198.301213658","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","55178  >  46534 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=3384771803 TSecr=1599095855"
"1410","198.307118942","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","Application Data"
"1411","198.307142692","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","46534  >  55178 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=1599095902 TSecr=3384771809"
"1414","200.312417312","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","Application Data"
"1415","200.345454674","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","55178  >  46534 [ACK] Seq=3196 Ack=3116 Win=131072 Len=0 TSval=3384773846 TSecr=1599097907"
"1416","200.348048807","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","Application Data"
"1417","200.348072215","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","46534  >  55178 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=1599097942 TSecr=3384773852"
"1418","202.353191215","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","Application Data"
"1419","202.393795224","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","55178  >  46534 [ACK] Seq=3313 Ack=3201 Win=131072 Len=0 TSval=3384775894 TSecr=1599099947"
"1420","202.395930314","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","Application Data"
"1421","202.395953200","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","46534  >  55178 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=1599099990 TSecr=3384775899"
"1422","204.401373175","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","Application Data"
"1423","204.405246284","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","55178  >  46534 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=3384777908 TSecr=1599101995"
"1424","204.413428091","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","Application Data"
"1425","204.413446746","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","46534  >  55178 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=1599102007 TSecr=3384777914"
"1426","204.416995925","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","Application Data"
"1427","204.420187708","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","55178  >  46534 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=3384777923 TSecr=1599102011"
"1428","204.423494602","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","Application Data"
"1429","204.426753925","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","Application Data"
"1430","204.433230190","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","55178  >  46534 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=3384777933 TSecr=1599102021"
"1431","204.434078419","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","Application Data"
"1432","204.441506088","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","Encrypted Alert"
"1433","204.441552167","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","46534  >  55178 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=1599102035 TSecr=3384777935"
"1434","204.447521421","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0","55178  >  46534 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=3384777951 TSecr=1599102035"
"1435","204.448373549","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","55178  >  46534 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=3384777951 TSecr=1599102035"
"1438","209.442484349","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","Encrypted Alert"
"1439","209.442500223","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","46534  >  55178 [RST] Seq=3526 Win=0 Len=0"
"1440","209.442737804","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0","55178  >  46534 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=3384782938 TSecr=1599102035"
"1441","209.442754167","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","46534  >  55178 [RST] Seq=3526 Win=0 Len=0"
"1442","209.442763920","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0","55178  >  46534 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"1443","212.176611209","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","49499  >  15118 Len=10"
"1444","212.245250373","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  49499 Len=28"
"1445","212.529158033","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","46536  >  55178 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1599110122 TSecr=0 WS=128"
"1446","212.634977680","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","55178  >  46536 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=2852292536 TSecr=1599110122 SACK_PERM=1"
"1447","212.635005608","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","46536  >  55178 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1599110228 TSecr=2852292536"
"1448","212.637468637","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","[TCP Window Update] 55178  >  46536 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=2852292543 TSecr=1599110228"
"1449","212.655177564","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"1450","212.657849757","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","55178  >  46536 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=2852292563 TSecr=1599110248"
"1451","212.667631231","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"1452","212.667684273","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","46536  >  55178 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1599110261 TSecr=2852292573"
"1453","212.667811465","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","Certificate"
"1454","212.667816527","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","46536  >  55178 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=1599110261 TSecr=2852292573"
"1455","212.669893722","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","216","1529","203","130","Server Key Exchange, Server Hello Done"
"1456","212.669906877","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1659","0","46536  >  55178 [ACK] Seq=203 Ack=1659 Win=63360 Len=0 TSval=1599110263 TSecr=2852292575"
"1457","212.707814640","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1659","42","Client Key Exchange"
"1458","212.710718176","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","245","0","55178  >  46536 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=2852292616 TSecr=1599110301"
"1459","212.716589795","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","92","245","1659","6","Change Cipher Spec"
"1460","212.719135541","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","251","0","55178  >  46536 [ACK] Seq=1659 Ack=251 Win=131072 Len=0 TSval=2852292625 TSecr=1599110310"
"1461","212.719150676","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","251","1659","85","Encrypted Handshake Message"
"1462","212.730938998","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","336","0","55178  >  46536 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=2852292636 TSecr=1599110312"
"1463","212.732612048","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1659","336","6","Change Cipher Spec"
"1464","212.732629374","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1665","0","46536  >  55178 [ACK] Seq=336 Ack=1665 Win=64128 Len=0 TSval=1599110326 TSecr=2852292638"
"1465","212.736711019","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1665","336","85","Encrypted Handshake Message"
"1466","212.736726552","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1750","0","46536  >  55178 [ACK] Seq=336 Ack=1750 Win=64128 Len=0 TSval=1599110330 TSecr=2852292641"
"1467","212.768498695","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1750","101","Application Data"
"1468","212.772125242","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1750","437","0","55178  >  46536 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=2852292677 TSecr=1599110361"
"1469","212.778432913","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1750","437","69","Application Data"
"1470","212.819683459","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1819","0","46536  >  55178 [ACK] Seq=437 Ack=1819 Win=64128 Len=0 TSval=1599110413 TSecr=2852292683"
"1471","212.840656157","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1819","85","Application Data"
"1472","212.843787727","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1819","522","0","55178  >  46536 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=2852292749 TSecr=1599110434"
"1473","212.849487423","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1819","522","101","Application Data"
