"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Info"
"1195352","233.294546","0.000150000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3195","205","","Best Effort (Best Effort)","QoS Data, SN=3195, FN=0, Flags=.p.....TC"
"1209577","235.541216","2.246670000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3196","88","","Best Effort (Best Effort)","QoS Data, SN=3196, FN=0, Flags=.p.....TC"
"1209646","235.547040","0.005824000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3197","205","","Best Effort (Best Effort)","QoS Data, SN=3197, FN=0, Flags=.p.....TC"
"1223683","237.766659","2.219619000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3198","88","","Best Effort (Best Effort)","QoS Data, SN=3198, FN=0, Flags=.p.....TC"
"1223710","237.774017","0.007358000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3199","205","","Best Effort (Best Effort)","QoS Data, SN=3199, FN=0, Flags=.p.....TC"
"1223836","237.824975","0.050958000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3200","88","","Best Effort (Best Effort)","QoS Data, SN=3200, FN=0, Flags=.p.....TC"
"1223837","237.825031","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3201","173","","Best Effort (Best Effort)","QoS Data, SN=3201, FN=0, Flags=.p.....TC"
"1223950","237.893243","0.068212000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3202","88","","Best Effort (Best Effort)","QoS Data, SN=3202, FN=0, Flags=.p.....TC"
"1223951","237.893302","0.000059000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3203","173","","Best Effort (Best Effort)","QoS Data, SN=3203, FN=0, Flags=.p.....TC"
"1224244","237.947433","0.054131000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3204","88","","Best Effort (Best Effort)","QoS Data, SN=3204, FN=0, Flags=.p.....TC"
"1224245","237.947491","0.000058000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3205","88","","Best Effort (Best Effort)","QoS Data, SN=3205, FN=0, Flags=.p.....TC"
"1255659","242.908507","4.961016000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","3206","157","","Best Effort (Best Effort)","QoS Data, SN=3206, FN=0, Flags=.p.....TC"
"1255661","242.908659","0.000152000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3207","88","","Best Effort (Best Effort)","QoS Data, SN=3207, FN=0, Flags=.p.....TC"
"1255662","242.908715","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","162","3208","76","","Best Effort (Best Effort)","QoS Data, SN=3208, FN=0, Flags=.p.....TC"
"1272242","245.748122","2.839407000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","178","3209","92","","Best Effort (Best Effort)","QoS Data, SN=3209, FN=0, Flags=.p.....TC"
"1274092","246.050612","0.302490000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","178","3210","92","","Best Effort (Best Effort)","QoS Data, SN=3210, FN=0, Flags=.p.....TC"
"1276399","246.398923","0.348311000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","3211","100","","Best Effort (Best Effort)","QoS Data, SN=3211, FN=0, Flags=.p.....TC"
"1277173","246.510841","0.111918000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","3212","100","","Best Effort (Best Effort)","QoS Data, SN=3212, FN=0, Flags=.p.....TC"
"1278301","246.698875","0.188034000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","3213","100","","Best Effort (Best Effort)","QoS Data, SN=3213, FN=0, Flags=.p.....TC"
"1279050","246.815962","0.117087000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3214","88","","Best Effort (Best Effort)","QoS Data, SN=3214, FN=0, Flags=.p.....TC"
"1279051","246.816018","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3215","88","","Best Effort (Best Effort)","QoS Data, SN=3215, FN=0, Flags=.p.....TC"
"1279054","246.816257","0.000239000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3214","88","","Best Effort (Best Effort)","QoS Data, SN=3214, FN=0, Flags=.p..R..TC"
"1279055","246.816312","0.000055000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3215","88","","Best Effort (Best Effort)","QoS Data, SN=3215, FN=0, Flags=.p..R..TC"
"1279071","246.817500","0.001188000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","260","3216","178","","Best Effort (Best Effort)","QoS Data, SN=3216, FN=0, Flags=.p.....TC"
"1279072","246.817555","0.000055000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","1598","3217","1516","","Best Effort (Best Effort)","QoS Data, SN=3217, FN=0, Flags=.p.....TC"
"1279073","246.817611","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","184","3218","98","","Best Effort (Best Effort)","QoS Data, SN=3218, FN=0, Flags=.p.....TC"
"1279680","246.900573","0.082962000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","303","3219","217","","Best Effort (Best Effort)","QoS Data, SN=3219, FN=0, Flags=.p.....TC"
"1279963","246.966665","0.066092000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3220","88","","Best Effort (Best Effort)","QoS Data, SN=3220, FN=0, Flags=.p.....TC"
"1280115","246.987372","0.020707000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3221","88","","Best Effort (Best Effort)","QoS Data, SN=3221, FN=0, Flags=.p.....TC"
"1280117","246.987536","0.000164000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","180","3222","94","","Best Effort (Best Effort)","QoS Data, SN=3222, FN=0, Flags=.p.....TC"
"1280686","247.076363","0.088827000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3223","173","","Best Effort (Best Effort)","QoS Data, SN=3223, FN=0, Flags=.p.....TC"
"1281849","247.217636","0.141273000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3224","88","","Best Effort (Best Effort)","QoS Data, SN=3224, FN=0, Flags=.p.....TC"
"1281850","247.217690","0.000054000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","3225","157","","Best Effort (Best Effort)","QoS Data, SN=3225, FN=0, Flags=.p.....TC"
"1283325","247.456644","0.238954000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","3226","157","","Best Effort (Best Effort)","QoS Data, SN=3226, FN=0, Flags=.p.....TC"
"1284110","247.573555","0.116911000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3227","88","","Best Effort (Best Effort)","QoS Data, SN=3227, FN=0, Flags=.p.....TC"
"1284111","247.573610","0.000055000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","3228","189","","Best Effort (Best Effort)","QoS Data, SN=3228, FN=0, Flags=.p.....TC"
"1284613","247.649121","0.075511000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3229","88","","Best Effort (Best Effort)","QoS Data, SN=3229, FN=0, Flags=.p.....TC"
"1284645","247.650959","0.001838000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","339","3230","253","","Best Effort (Best Effort)","QoS Data, SN=3230, FN=0, Flags=.p.....TC"
"1285469","247.787403","0.136444000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3231","88","","Best Effort (Best Effort)","QoS Data, SN=3231, FN=0, Flags=.p.....TC"
"1285470","247.787459","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3232","173","","Best Effort (Best Effort)","QoS Data, SN=3232, FN=0, Flags=.p.....TC"
"1286525","247.948411","0.160952000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3233","88","","Best Effort (Best Effort)","QoS Data, SN=3233, FN=0, Flags=.p.....TC"
"1286755","247.992074","0.043663000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3234","88","","Best Effort (Best Effort)","QoS Data, SN=3234, FN=0, Flags=.p.....TC"
"1287211","248.056318","0.064244000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","3235","189","","Best Effort (Best Effort)","QoS Data, SN=3235, FN=0, Flags=.p.....TC"
"1288158","248.190995","0.134677000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3236","88","","Best Effort (Best Effort)","QoS Data, SN=3236, FN=0, Flags=.p.....TC"
"1288358","248.216195","0.025200000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","2290","88","","Voice (Voice)","QoS Data, SN=2290, FN=0, Flags=.p.....TC"
"1288377","248.220540","0.004345000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3237","173","","Best Effort (Best Effort)","QoS Data, SN=3237, FN=0, Flags=.p.....TC"
"1289434","248.363177","0.142637000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3238","88","","Best Effort (Best Effort)","QoS Data, SN=3238, FN=0, Flags=.p.....TC"
"1289483","248.372527","0.009350000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","579","3239","493","","Best Effort (Best Effort)","QoS Data, SN=3239, FN=0, Flags=.p.....TC"
"1289956","248.455685","0.083158000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3240","88","","Best Effort (Best Effort)","QoS Data, SN=3240, FN=0, Flags=.p.....TC"
"1290208","248.486402","0.030717000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3241","173","","Best Effort (Best Effort)","QoS Data, SN=3241, FN=0, Flags=.p.....TC"
"1291083","248.612910","0.126508000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3242","88","","Best Effort (Best Effort)","QoS Data, SN=3242, FN=0, Flags=.p.....TC"
"1291120","248.616477","0.003567000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3243","205","","Best Effort (Best Effort)","QoS Data, SN=3243, FN=0, Flags=.p.....TC"
"1291232","248.630753","0.014276000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3243","205","","Best Effort (Best Effort)","QoS Data, SN=3243, FN=0, Flags=.p..R..TC"
"1307074","251.059574","2.428821000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3245","88","","Best Effort (Best Effort)","QoS Data, SN=3245, FN=0, Flags=.p.....TC"
"1307075","251.059628","0.000054000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3246","205","","Best Effort (Best Effort)","QoS Data, SN=3246, FN=0, Flags=.p.....TC"
"1319240","253.213601","2.153973000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3259","88","","Best Effort (Best Effort)","QoS Data, SN=3259, FN=0, Flags=.p.....TC"
"1319241","253.213696","0.000095000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3260","205","","Best Effort (Best Effort)","QoS Data, SN=3260, FN=0, Flags=.p.....TC"
"1321560","253.612388","0.398692000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3261","205","","Best Effort (Best Effort)","QoS Data, SN=3261, FN=0, Flags=.p.....TC"
"1332899","255.471922","1.859534000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3262","88","","Best Effort (Best Effort)","QoS Data, SN=3262, FN=0, Flags=.p.....TC"
"1333088","255.502223","0.030301000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3263","205","","Best Effort (Best Effort)","QoS Data, SN=3263, FN=0, Flags=.p.....TC"
"1347193","257.627190","2.124967000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3265","88","","Best Effort (Best Effort)","QoS Data, SN=3265, FN=0, Flags=.p.....TC"
"1347372","257.646476","0.019286000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3266","205","","Best Effort (Best Effort)","QoS Data, SN=3266, FN=0, Flags=.p.....TC"
"1361481","259.832638","2.186162000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3267","88","","Best Effort (Best Effort)","QoS Data, SN=3267, FN=0, Flags=.p..R..TC"
"1361536","259.835805","0.003167000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3268","205","","Best Effort (Best Effort)","QoS Data, SN=3268, FN=0, Flags=.p..R..TC"
"1362331","259.942816","0.107011000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3269","88","","Best Effort (Best Effort)","QoS Data, SN=3269, FN=0, Flags=.p.....TC"
"1362479","259.964960","0.022144000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3270","173","","Best Effort (Best Effort)","QoS Data, SN=3270, FN=0, Flags=.p.....TC"
"1362703","260.003219","0.038259000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3271","88","","Best Effort (Best Effort)","QoS Data, SN=3271, FN=0, Flags=.p.....TC"
"1362704","260.003275","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3272","173","","Best Effort (Best Effort)","QoS Data, SN=3272, FN=0, Flags=.p.....TC"
"1362891","260.031528","0.028253000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3273","88","","Best Effort (Best Effort)","QoS Data, SN=3273, FN=0, Flags=.p.....TC"
"1362892","260.031586","0.000058000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3274","88","","Best Effort (Best Effort)","QoS Data, SN=3274, FN=0, Flags=.p.....TC"
"1394276","265.011352","4.979766000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","3275","157","","Best Effort (Best Effort)","QoS Data, SN=3275, FN=0, Flags=.p.....TC"
"1394278","265.011514","0.000162000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3276","88","","Best Effort (Best Effort)","QoS Data, SN=3276, FN=0, Flags=.p.....TC"
"1394279","265.011571","0.000057000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","162","3277","76","","Best Effort (Best Effort)","QoS Data, SN=3277, FN=0, Flags=.p.....TC"
"1413160","267.870555","2.858984000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","178","3278","92","","Best Effort (Best Effort)","QoS Data, SN=3278, FN=0, Flags=.p.....TC"
"1415992","268.312595","0.442040000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","3279","100","","Best Effort (Best Effort)","QoS Data, SN=3279, FN=0, Flags=.p.....TC"
"1416187","268.341769","0.029174000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3280","88","","Best Effort (Best Effort)","QoS Data, SN=3280, FN=0, Flags=.p.....TC"
"1416773","268.437415","0.095646000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3281","88","","Best Effort (Best Effort)","QoS Data, SN=3281, FN=0, Flags=.p.....TC"
"1416987","268.471097","0.033682000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","260","3282","178","","Best Effort (Best Effort)","QoS Data, SN=3282, FN=0, Flags=.p.....TC"
"1416988","268.471152","0.000055000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","1598","3283","1516","","Best Effort (Best Effort)","QoS Data, SN=3283, FN=0, Flags=.p.....TC"
"1416989","268.471207","0.000055000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","184","3284","98","","Best Effort (Best Effort)","QoS Data, SN=3284, FN=0, Flags=.p.....TC"
"1417140","268.491741","0.020534000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","302","3285","216","","Best Effort (Best Effort)","QoS Data, SN=3285, FN=0, Flags=.p.....TC"
"1417527","268.556147","0.064406000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3286","88","","Best Effort (Best Effort)","QoS Data, SN=3286, FN=0, Flags=.p.....TC"
"1417531","268.556965","0.000818000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3286","88","","Best Effort (Best Effort)","QoS Data, SN=3286, FN=0, Flags=.p..R..TC"
"1417535","268.558784","0.001819000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3286","88","","Best Effort (Best Effort)","QoS Data, SN=3286, FN=0, Flags=.p..R..TC"
"1417594","268.565021","0.006237000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3287","88","","Best Effort (Best Effort)","QoS Data, SN=3287, FN=0, Flags=.p.....TC"
"1417611","268.567123","0.002102000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","180","3288","94","","Best Effort (Best Effort)","QoS Data, SN=3288, FN=0, Flags=.p.....TC"
"1418313","268.689952","0.122829000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3289","173","","Best Effort (Best Effort)","QoS Data, SN=3289, FN=0, Flags=.p.....TC"
"1419249","268.822163","0.132211000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3290","173","","Best Effort (Best Effort)","QoS Data, SN=3290, FN=0, Flags=.p.....TC"
"1419303","268.832704","0.010541000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3291","88","","Best Effort (Best Effort)","QoS Data, SN=3291, FN=0, Flags=.p.....TC"
"1419344","268.836668","0.003964000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","3292","157","","Best Effort (Best Effort)","QoS Data, SN=3292, FN=0, Flags=.p.....TC"
"1419954","268.918267","0.081599000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3293","88","","Best Effort (Best Effort)","QoS Data, SN=3293, FN=0, Flags=.p.....TC"
"1420087","268.930887","0.012620000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3293","88","","Best Effort (Best Effort)","QoS Data, SN=3293, FN=0, Flags=.p..R..TC"
"1420088","268.930943","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","3294","189","","Best Effort (Best Effort)","QoS Data, SN=3294, FN=0, Flags=.p.....TC"
"1420476","268.997085","0.066142000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3295","88","","Best Effort (Best Effort)","QoS Data, SN=3295, FN=0, Flags=.p.....TC"
"1420477","268.997180","0.000095000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","339","3296","253","","Best Effort (Best Effort)","QoS Data, SN=3296, FN=0, Flags=.p.....TC"
"1420935","269.097144","0.099964000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3297","88","","Best Effort (Best Effort)","QoS Data, SN=3297, FN=0, Flags=.p.....TC"
"1421015","269.107534","0.010390000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3298","173","","Best Effort (Best Effort)","QoS Data, SN=3298, FN=0, Flags=.p.....TC"
"1422187","269.291626","0.184092000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3299","88","","Best Effort (Best Effort)","QoS Data, SN=3299, FN=0, Flags=.p.....TC"
"1422212","269.299010","0.007384000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3300","88","","Best Effort (Best Effort)","QoS Data, SN=3300, FN=0, Flags=.p.....TC"
"1422595","269.361129","0.062119000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","3301","189","","Best Effort (Best Effort)","QoS Data, SN=3301, FN=0, Flags=.p.....TC"
"1423635","269.499473","0.138344000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3302","88","","Best Effort (Best Effort)","QoS Data, SN=3302, FN=0, Flags=.p.....TC"
"1424003","269.540001","0.040528000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3303","173","","Best Effort (Best Effort)","QoS Data, SN=3303, FN=0, Flags=.p.....TC"
"1424893","269.668835","0.128834000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3304","88","","Best Effort (Best Effort)","QoS Data, SN=3304, FN=0, Flags=.p.....TC"
"1424927","269.679439","0.010604000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","3304","88","","Best Effort (Best Effort)","QoS Data, SN=3304, FN=0, Flags=.p..R..TC"
"1424929","269.679603","0.000164000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","579","3305","493","","Best Effort (Best Effort)","QoS Data, SN=3305, FN=0, Flags=.p.....TC"
"1426029","269.845624","0.166021000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3306","88","","Best Effort (Best Effort)","QoS Data, SN=3306, FN=0, Flags=.p.....TC"
"1426030","269.845735","0.000111000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","3307","173","","Best Effort (Best Effort)","QoS Data, SN=3307, FN=0, Flags=.p.....TC"
"1426896","269.974417","0.128682000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","3308","88","","Best Effort (Best Effort)","QoS Data, SN=3308, FN=0, Flags=.p.....TC"
"1426897","269.974473","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3309","205","","Best Effort (Best Effort)","QoS Data, SN=3309, FN=0, Flags=.p.....TC"
"1428502","270.212493","0.238020000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","3310","205","","Best Effort (Best Effort)","QoS Data, SN=3310, FN=0, Flags=.p.....TC"
