"No.","Time","Source","Destination","Protocol","Length","Sequence Number","TCP Segment Len","Info"
"2705","433.147798","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","57171  >  63834 [ACK] Seq=3626 Ack=4015 Win=130944 Len=0 TSval=805654912 TSecr=3789847895"
"2706","433.147798","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","3626","0","[TCP Dup ACK 2705#1] 57171  >  63834 [ACK] Seq=3626 Ack=4015 Win=130944 Len=0 TSval=805654912 TSecr=3789848168 SLE=3898 SRE=4015"
"2707","433.214144","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","4015","0","[TCP Dup ACK 2702#1] 63834  >  57171 [ACK] Seq=4015 Ack=3626 Win=131072 Len=0 TSval=3789848299 TSecr=805654899 SLE=3541 SRE=3626"
"2709","435.158591","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"2710","435.236699","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4015","0","63834  >  57171 [ACK] Seq=4015 Ack=3711 Win=130944 Len=0 TSval=3789850352 TSecr=805656921"
"2711","435.261384","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","4015","117","Application Data"
"2712","435.261440","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","57171  >  63834 [ACK] Seq=3711 Ack=4132 Win=130944 Len=0 TSval=805657023 TSecr=3789850358"
"2713","435.270469","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"2714","435.313394","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4132","0","63834  >  57171 [ACK] Seq=4132 Ack=3796 Win=130944 Len=0 TSval=3789850422 TSecr=805657031"
"2715","435.319420","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4132","85","Application Data"
"2716","435.319521","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","57171  >  63834 [ACK] Seq=3796 Ack=4217 Win=130944 Len=0 TSval=805657079 TSecr=3789850425"
"2717","435.326743","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
"2718","435.411095","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4217","0","63834  >  57171 [ACK] Seq=4217 Ack=3881 Win=130944 Len=0 TSval=3789850509 TSecr=805657086"
"2719","435.419681","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4217","85","Application Data"
"2720","435.419743","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3881","0","57171  >  63834 [ACK] Seq=3881 Ack=4302 Win=130944 Len=0 TSval=805657178 TSecr=3789850511"
"2721","435.439461","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","155","3881","69","Encrypted Alert"
"2722","435.440880","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3950","0","57171  >  63834 [FIN, ACK] Seq=3950 Ack=4302 Win=131072 Len=0 TSval=805657198 TSecr=3789850511"
"2724","435.633861","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4302","0","63834  >  57171 [ACK] Seq=4302 Ack=3950 Win=130944 Len=0 TSval=3789850680 TSecr=805657197"
"2725","435.634375","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4302","0","63834  >  57171 [ACK] Seq=4302 Ack=3951 Win=130944 Len=0 TSval=3789850688 TSecr=805657198"
"2731","440.515543","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","4302","69","Encrypted Alert"
"2732","440.515657","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57171  >  63834 [RST] Seq=3951 Win=0 Len=0"
"2733","440.528315","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4371","0","63834  >  57171 [FIN, ACK] Seq=4371 Ack=3951 Win=130944 Len=0 TSval=3789855522 TSecr=805657198"
"2734","440.528318","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","74","4372","0","63834  >  57171 [RST, ACK] Seq=4372 Ack=3951 Win=130944 Len=0"
"2735","440.528357","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57171  >  63834 [RST] Seq=3951 Win=0 Len=0"
"2746","445.369486","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","61238  >  15118 Len=10"
"2747","445.553293","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  61238 Len=28"
"2753","446.594587","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57172  >  63834 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=805668342 TSecr=0 SACK_PERM=1"
"2755","446.777309","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","63834  >  57172 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=2570706832 TSecr=805668342 SACK_PERM=1"
"2756","446.777413","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57172  >  63834 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=805668524 TSecr=2570706832"
"2757","446.835859","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"2758","446.862467","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","[TCP Window Update] 63834  >  57172 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=2570706926 TSecr=805668524"
"2759","446.922461","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","63834  >  57172 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=2570707000 TSecr=805668582"
"2761","446.964392","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","176","1","90","Server Hello"
"2762","446.964395","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","1514","91","1428","63834  >  57172 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=2570707012 TSecr=805668582 [TCP segment of a reassembled PDU]"
"2763","446.964397","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","96","1519","10","Certificate"
"2764","446.964525","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57172  >  63834 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=805668709 TSecr=2570707012"
"2765","446.964608","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57172  >  63834 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=805668709 TSecr=2570707012"
"2766","446.976391","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","215","1529","129","Server Key Exchange, Server Hello Done"
"2767","446.976496","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57172  >  63834 [ACK] Seq=203 Ack=1658 Win=130880 Len=0 TSval=805668720 TSecr=2570707094"
"2768","447.043238","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"2769","447.176525","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1658","0","63834  >  57172 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=2570707201 TSecr=805668785"
"2770","447.176623","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","177","245","91","Change Cipher Spec, Encrypted Handshake Message"
"2771","447.234608","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1658","0","63834  >  57172 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=2570707334 TSecr=805668918"
"2772","447.241571","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","92","1658","6","Change Cipher Spec"
"2773","447.241654","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57172  >  63834 [ACK] Seq=336 Ack=1664 Win=131008 Len=0 TSval=805668982 TSecr=2570707335"
"2774","447.315212","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","1664","85","Encrypted Handshake Message"
"2775","447.315308","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57172  >  63834 [ACK] Seq=336 Ack=1749 Win=130944 Len=0 TSval=805669055 TSecr=2570707416"
"2776","447.401222","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"2777","447.428429","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1749","0","63834  >  57172 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=2570707534 TSecr=805669140"
"2778","447.462172","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","1749","69","Application Data"
"2779","447.462340","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","437","0","57172  >  63834 [ACK] Seq=437 Ack=1818 Win=130944 Len=0 TSval=805669200 TSecr=2570707540"
"2781","447.607459","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"2782","447.701439","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1818","0","63834  >  57172 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=2570707737 TSecr=805669345"
"2783","447.715549","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","1818","101","Application Data"
"2784","447.715647","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","522","0","57172  >  63834 [ACK] Seq=522 Ack=1919 Win=130944 Len=0 TSval=805669452 TSecr=2570707742"
"2785","447.727848","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"2787","447.880723","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1919","0","63834  >  57172 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=2570707934 TSecr=805669464"
"2788","447.902927","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","251","1919","165","Application Data"
"2789","447.902986","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","607","0","57172  >  63834 [ACK] Seq=607 Ack=2084 Win=130880 Len=0 TSval=805669638 TSecr=2570707940"
"2790","448.072088","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"2791","448.149985","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2084","0","63834  >  57172 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=2570708224 TSecr=805669807"
"2792","448.162392","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2084","85","Application Data"
"2793","448.162459","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","692","0","57172  >  63834 [ACK] Seq=692 Ack=2169 Win=130944 Len=0 TSval=805669896 TSecr=2570708229"
"2796","448.416301","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","57172  >  63834 [ACK] Seq=692 Ack=2169 Win=131072 Len=1428 TSval=805670149 TSecr=2570708229 [TCP segment of a reassembled PDU]"
"2797","448.416302","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"2798","448.575052","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2169","0","63834  >  57172 [ACK] Seq=2169 Ack=2120 Win=129600 Len=0 TSval=2570708635 TSecr=805670149"
"2799","448.580815","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2169","0","63834  >  57172 [ACK] Seq=2169 Ack=2217 Win=130944 Len=0 TSval=2570708647 TSecr=805670149"
"2800","448.656160","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","2169","101","Application Data"
"2801","448.656216","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","57172  >  63834 [ACK] Seq=2217 Ack=2270 Win=130944 Len=0 TSval=805670387 TSecr=2570708684"
"2802","448.793873","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"2803","448.945992","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2270","0","63834  >  57172 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=2570708965 TSecr=805670524"
"2804","449.148336","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2270","85","Application Data"
"2805","449.148395","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","57172  >  63834 [ACK] Seq=2590 Ack=2355 Win=130944 Len=0 TSval=805670877 TSecr=2570708981"
"2806","449.159686","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"2807","449.270953","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","171","2270","85","[TCP Spurious Retransmission] 63834  >  57172 [PSH, ACK] Seq=2270 Ack=2590 Win=131072 Len=85 TSval=2570709295 TSecr=805670524"
"2808","449.271027","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","2691","0","[TCP Dup ACK 2805#1] 57172  >  63834 [ACK] Seq=2691 Ack=2355 Win=131072 Len=0 TSval=805670998 TSecr=2570709295 SLE=2270 SRE=2355"
"2809","449.272118","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2355","0","63834  >  57172 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=2570709381 TSecr=805670888"
"2810","449.329785","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","491","2355","405","Application Data"
"2811","449.329858","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","57172  >  63834 [ACK] Seq=2691 Ack=2760 Win=130624 Len=0 TSval=805671056 TSecr=2570709394"
"2814","449.438275","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"2815","449.487822","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2760","0","63834  >  57172 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=2570709582 TSecr=805671164"
"2816","449.501700","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2760","85","Application Data"
"2817","449.501773","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","57172  >  63834 [ACK] Seq=2776 Ack=2845 Win=130944 Len=0 TSval=805671226 TSecr=2570709589"
"2818","449.509999","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"2819","449.578791","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2845","0","63834  >  57172 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=2570709680 TSecr=805671234"
"2820","449.603679","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2845","117","Application Data"
"2821","449.603736","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","57172  >  63834 [ACK] Seq=2861 Ack=2962 Win=130944 Len=0 TSval=805671326 TSecr=2570709685"
"2824","451.614385","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"2825","451.691866","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2962","0","63834  >  57172 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=2570711800 TSecr=805673335"
"2826","451.692377","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2962","117","Application Data"
"2827","451.692448","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","57172  >  63834 [ACK] Seq=2946 Ack=3079 Win=130944 Len=0 TSval=805673412 TSecr=2570711806"
"2831","453.708940","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"2833","453.872983","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3079","0","63834  >  57172 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=2570713975 TSecr=805675428"
"2834","453.879538","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3079","117","Application Data"
"2835","453.879593","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","57172  >  63834 [ACK] Seq=3031 Ack=3196 Win=130944 Len=0 TSval=805675598 TSecr=2570713981"
"2838","455.898148","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3031","85","Application Data"
"2840","456.217097","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3196","0","63834  >  57172 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=2570716197 TSecr=805677616"
"2841","456.251151","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3196","117","Application Data"
"2842","456.251208","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3116","0","57172  >  63834 [ACK] Seq=3116 Ack=3313 Win=130944 Len=0 TSval=805677969 TSecr=2570716203"
"2843","456.370104","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","203","3196","117","[TCP Spurious Retransmission] 63834  >  57172 [PSH, ACK] Seq=3196 Ack=3116 Win=131072 Len=117 TSval=2570716427 TSecr=805677616"
"2844","456.370163","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","3116","0","[TCP Window Update] 57172  >  63834 [ACK] Seq=3116 Ack=3313 Win=131072 Len=0 TSval=805678087 TSecr=2570716427 SLE=3196 SRE=3313"
"2850","458.265250","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3116","85","Application Data"
"2851","458.400624","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3313","0","63834  >  57172 [ACK] Seq=3313 Ack=3201 Win=130944 Len=0 TSval=2570718481 TSecr=805679980"
"2852","458.409294","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3313","117","Application Data"
"2853","458.409352","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","57172  >  63834 [ACK] Seq=3201 Ack=3430 Win=130944 Len=0 TSval=805680122 TSecr=2570718487"
"2855","460.427048","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"2856","460.491130","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3430","0","63834  >  57172 [ACK] Seq=3430 Ack=3286 Win=130944 Len=0 TSval=2570720609 TSecr=805682138"
"2857","460.611666","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3430","117","Application Data"
"2858","460.611723","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","57172  >  63834 [ACK] Seq=3286 Ack=3547 Win=130944 Len=0 TSval=805682322 TSecr=2570720615"
"2887","462.627959","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"2888","462.953935","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3547","0","63834  >  57172 [ACK] Seq=3547 Ack=3371 Win=130944 Len=0 TSval=2570722882 TSecr=805684337"
"2889","462.965370","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3547","117","Application Data"
"2890","462.965427","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","57172  >  63834 [ACK] Seq=3371 Ack=3664 Win=130944 Len=0 TSval=805684674 TSecr=2570722888"
"2891","464.977921","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"2892","465.107915","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3664","0","63834  >  57172 [ACK] Seq=3664 Ack=3456 Win=130944 Len=0 TSval=2570725213 TSecr=805686684"
"2893","465.133022","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3664","117","Application Data"
"2894","465.133078","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","57172  >  63834 [ACK] Seq=3456 Ack=3781 Win=130944 Len=0 TSval=805686839 TSecr=2570725219"
"2900","467.150787","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"2902","467.312104","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3781","0","63834  >  57172 [ACK] Seq=3781 Ack=3541 Win=130944 Len=0 TSval=2570727354 TSecr=805688855"
"2903","467.317127","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3781","117","Application Data"
"2904","467.317183","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","57172  >  63834 [ACK] Seq=3541 Ack=3898 Win=130944 Len=0 TSval=805689021 TSecr=2570727361"
"2908","469.327899","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"2910","469.484119","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3898","0","63834  >  57172 [ACK] Seq=3898 Ack=3626 Win=130944 Len=0 TSval=2570729595 TSecr=805691031"
"2911","469.497129","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3898","117","Application Data"
"2912","469.497186","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","57172  >  63834 [ACK] Seq=3626 Ack=4015 Win=130944 Len=0 TSval=805691199 TSecr=2570729601"
"2917","471.507890","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"2920","472.028979","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","171","3626","85","[TCP Retransmission] 57172  >  63834 [PSH, ACK] Seq=3626 Ack=4015 Win=131072 Len=85 TSval=805693730 TSecr=2570729601"
"2921","472.050261","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4015","0","63834  >  57172 [ACK] Seq=4015 Ack=3711 Win=130944 Len=0 TSval=2570732147 TSecr=805693209"
"2922","472.094577","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","4015","117","Application Data"
"2923","472.094622","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","57172  >  63834 [ACK] Seq=3711 Ack=4132 Win=130944 Len=0 TSval=805693795 TSecr=2570732152"
"2924","472.104342","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"2926","472.790218","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","203","4015","117","[TCP Spurious Retransmission] 63834  >  57172 [PSH, ACK] Seq=4015 Ack=3711 Win=131072 Len=117 TSval=2570732476 TSecr=805693209"
"2927","472.790286","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","3796","0","[TCP Dup ACK 2923#1] 57172  >  63834 [ACK] Seq=3796 Ack=4132 Win=131072 Len=0 TSval=805694489 TSecr=2570732476 SLE=4015 SRE=4132"
"2928","472.804600","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4132","0","63834  >  57172 [ACK] Seq=4132 Ack=3796 Win=130944 Len=0 TSval=2570732722 TSecr=805693804"
"2929","472.804602","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4132","85","Application Data"
"2930","472.804646","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","57172  >  63834 [ACK] Seq=3796 Ack=4217 Win=130944 Len=0 TSval=805694503 TSecr=2570732727"
"2931","472.811159","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
"2935","473.705041","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4217","0","63834  >  57172 [ACK] Seq=4217 Ack=3881 Win=130944 Len=0 TSval=2570733100 TSecr=805694509"
"2936","473.705043","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4217","85","Application Data"
"2937","473.705044","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","171","4217","85","[TCP Retransmission] 63834  >  57172 [PSH, ACK] Seq=4217 Ack=3881 Win=131072 Len=85 TSval=2570733594 TSecr=805694509"
"2938","473.705116","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3881","0","57172  >  63834 [ACK] Seq=3881 Ack=4302 Win=130944 Len=0 TSval=805695402 TSecr=2570733104"
