"No.","Time","Source","Destination","Protocol","Length","Sequence Number","TCP Segment Len","Info"
"2580","437.742087","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"2581","437.744822","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1920","0","60645  >  57085 [ACK] Seq=1920 Ack=607 Win=130944 Len=0 TSval=4175538997 TSecr=803976383"
"2582","437.756932","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","251","1920","165","Application Data"
"2583","437.757025","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","607","0","57085  >  60645 [ACK] Seq=607 Ack=2085 Win=130880 Len=0 TSval=803976397 TSecr=4175539000"
"2584","437.991996","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"2585","437.999664","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2085","0","60645  >  57085 [ACK] Seq=2085 Ack=692 Win=130944 Len=0 TSval=4175539252 TSecr=803976631"
"2586","438.004656","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2085","85","Application Data"
"2587","438.004750","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","692","0","57085  >  60645 [ACK] Seq=692 Ack=2170 Win=130944 Len=0 TSval=803976642 TSecr=4175539258"
"2588","438.292637","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","57085  >  60645 [ACK] Seq=692 Ack=2170 Win=131072 Len=1428 TSval=803976929 TSecr=4175539258 [TCP segment of a reassembled PDU]"
"2589","438.292638","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"2594","438.463142","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2170","0","60645  >  57085 [ACK] Seq=2170 Ack=2120 Win=129600 Len=0 TSval=4175539622 TSecr=803976929"
"2595","438.525893","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2170","0","60645  >  57085 [ACK] Seq=2170 Ack=2217 Win=130944 Len=0 TSval=4175539640 TSecr=803976929"
"2596","438.533942","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","2170","101","Application Data"
"2597","438.534032","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","57085  >  60645 [ACK] Seq=2217 Ack=2271 Win=130944 Len=0 TSval=803977169 TSecr=4175539676"
"2600","438.685622","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"2601","438.749570","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2271","0","60645  >  57085 [ACK] Seq=2271 Ack=2590 Win=130688 Len=0 TSval=4175539998 TSecr=803977319"
"2602","438.777659","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2271","85","Application Data"
"2603","438.777775","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","57085  >  60645 [ACK] Seq=2590 Ack=2356 Win=130944 Len=0 TSval=803977411 TSecr=4175540013"
"2604","438.792958","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"2605","438.840753","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2356","0","60645  >  57085 [ACK] Seq=2356 Ack=2691 Win=130944 Len=0 TSval=4175540075 TSecr=803977426"
"2606","438.865877","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","491","2356","405","Application Data"
"2607","438.865969","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","57085  >  60645 [ACK] Seq=2691 Ack=2761 Win=130624 Len=0 TSval=803977498 TSecr=4175540089"
"2608","438.979584","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"2609","439.079103","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2761","0","60645  >  57085 [ACK] Seq=2761 Ack=2776 Win=130944 Len=0 TSval=4175540303 TSecr=803977611"
"2610","439.080670","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2761","85","Application Data"
"2611","439.080756","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","57085  >  60645 [ACK] Seq=2776 Ack=2846 Win=130944 Len=0 TSval=803977711 TSecr=4175540306"
"2612","439.090571","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"2613","439.125893","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2846","0","60645  >  57085 [ACK] Seq=2846 Ack=2861 Win=130944 Len=0 TSval=4175540375 TSecr=803977720"
"2614","439.126500","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2846","117","Application Data"
"2615","439.126559","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","57085  >  60645 [ACK] Seq=2861 Ack=2963 Win=130944 Len=0 TSval=803977755 TSecr=4175540377"
"2623","441.141445","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"2626","441.706344","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","171","2861","85","[TCP Retransmission] 57085  >  60645 [PSH, ACK] Seq=2861 Ack=2963 Win=131072 Len=85 TSval=803980332 TSecr=4175540377"
"2628","441.731343","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2963","0","60645  >  57085 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=4175542811 TSecr=803979768"
"2629","441.742099","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2963","117","Application Data"
"2630","441.742149","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","57085  >  60645 [ACK] Seq=2946 Ack=3080 Win=130944 Len=0 TSval=803980367 TSecr=4175542814"
"2631","442.365429","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","3080","0","[TCP Dup ACK 2628#1] 60645  >  57085 [ACK] Seq=3080 Ack=2946 Win=131072 Len=0 TSval=4175542997 TSecr=803980332 SLE=2861 SRE=2946"
"2632","443.753524","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"2633","443.837854","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3080","0","60645  >  57085 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=4175545029 TSecr=803982376"
"2634","443.850203","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3080","117","Application Data"
"2635","443.850267","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","57085  >  60645 [ACK] Seq=3031 Ack=3197 Win=130944 Len=0 TSval=803982471 TSecr=4175545036"
"2638","445.860291","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3031","85","Application Data"
"2639","445.868609","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3197","0","60645  >  57085 [ACK] Seq=3197 Ack=3116 Win=130944 Len=0 TSval=4175547118 TSecr=803984480"
"2640","445.871876","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3197","117","Application Data"
"2641","445.871933","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3116","0","57085  >  60645 [ACK] Seq=3116 Ack=3314 Win=130944 Len=0 TSval=803984490 TSecr=4175547124"
"2644","447.880059","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3116","85","Application Data"
"2645","448.048077","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3314","0","60645  >  57085 [ACK] Seq=3314 Ack=3201 Win=130944 Len=0 TSval=4175549274 TSecr=803986498"
"2646","448.048593","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3314","117","Application Data"
"2647","448.048649","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","57085  >  60645 [ACK] Seq=3201 Ack=3431 Win=130944 Len=0 TSval=803986666 TSecr=4175549279"
"2649","450.059773","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"2653","450.340791","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3431","0","60645  >  57085 [ACK] Seq=3431 Ack=3286 Win=130944 Len=0 TSval=4175551424 TSecr=803988675"
"2654","450.341751","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3431","117","Application Data"
"2655","450.341823","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","57085  >  60645 [ACK] Seq=3286 Ack=3548 Win=130944 Len=0 TSval=803988955 TSecr=4175551430"
"2658","452.353622","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"2659","452.428543","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3548","0","60645  >  57085 [ACK] Seq=3548 Ack=3371 Win=130944 Len=0 TSval=4175553655 TSecr=803990967"
"2660","452.429643","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3548","117","Application Data"
"2661","452.429702","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","57085  >  60645 [ACK] Seq=3371 Ack=3665 Win=130944 Len=0 TSval=803991042 TSecr=4175553662"
"2665","454.440057","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"2666","454.570568","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3665","0","60645  >  57085 [ACK] Seq=3665 Ack=3456 Win=130944 Len=0 TSval=4175555797 TSecr=803993051"
"2667","454.574577","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3665","117","Application Data"
"2668","454.574647","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","57085  >  60645 [ACK] Seq=3456 Ack=3782 Win=130944 Len=0 TSval=803993185 TSecr=4175555803"
"2670","456.586946","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"2671","456.717780","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3782","0","60645  >  57085 [ACK] Seq=3782 Ack=3541 Win=130944 Len=0 TSval=4175557946 TSecr=803995196"
"2672","456.726230","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3782","117","Application Data"
"2673","456.726292","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","57085  >  60645 [ACK] Seq=3541 Ack=3899 Win=130944 Len=0 TSval=803995334 TSecr=4175557952"
"2674","458.740091","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"2675","458.845346","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3899","0","60645  >  57085 [ACK] Seq=3899 Ack=3626 Win=130944 Len=0 TSval=4175560099 TSecr=803997346"
"2676","458.850963","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3899","117","Application Data"
"2677","458.851041","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","57085  >  60645 [ACK] Seq=3626 Ack=4016 Win=130944 Len=0 TSval=803997456 TSecr=4175560105"
"2686","460.859411","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"2687","461.034410","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4016","0","60645  >  57085 [ACK] Seq=4016 Ack=3711 Win=130944 Len=0 TSval=4175562280 TSecr=803999463"
"2688","461.042579","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","4016","117","Application Data"
"2689","461.042641","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","57085  >  60645 [ACK] Seq=3711 Ack=4133 Win=130944 Len=0 TSval=803999646 TSecr=4175562285"
"2690","461.050985","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"2691","461.057748","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4133","0","60645  >  57085 [ACK] Seq=4133 Ack=3796 Win=130944 Len=0 TSval=4175562311 TSecr=803999654"
"2692","461.060940","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4133","85","Application Data"
"2693","461.060995","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","57085  >  60645 [ACK] Seq=3796 Ack=4218 Win=130944 Len=0 TSval=803999663 TSecr=4175562314"
"2694","461.067363","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
"2695","461.110922","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4218","0","60645  >  57085 [ACK] Seq=4218 Ack=3881 Win=130944 Len=0 TSval=4175562325 TSecr=803999669"
"2696","461.119045","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4218","85","Application Data"
"2697","461.119105","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3881","0","57085  >  60645 [ACK] Seq=3881 Ack=4303 Win=130944 Len=0 TSval=803999720 TSecr=4175562327"
"2698","461.140334","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","155","3881","69","Encrypted Alert"
"2699","461.141895","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3950","0","57085  >  60645 [FIN, ACK] Seq=3950 Ack=4303 Win=131072 Len=0 TSval=803999742 TSecr=4175562327"
"2700","461.144546","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4303","0","60645  >  57085 [ACK] Seq=4303 Ack=3950 Win=130944 Len=0 TSval=4175562398 TSecr=803999741"
"2701","461.154417","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4303","0","60645  >  57085 [ACK] Seq=4303 Ack=3951 Win=130944 Len=0 TSval=4175562401 TSecr=803999742"
"2729","466.319771","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","4303","69","Encrypted Alert"
"2730","466.319894","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57085  >  60645 [RST] Seq=3951 Win=0 Len=0"
"2731","466.331957","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4372","0","60645  >  57085 [FIN, ACK] Seq=4372 Ack=3951 Win=130944 Len=0 TSval=4175567331 TSecr=803999742"
"2732","466.331960","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","74","4373","0","60645  >  57085 [RST, ACK] Seq=4373 Ack=3951 Win=130944 Len=0"
"2733","466.332002","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57085  >  60645 [RST] Seq=3951 Win=0 Len=0"
"2741","471.139807","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","62612  >  15118 Len=10"
"2743","471.397262","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","62612  >  15118 Len=10"
"2744","471.651135","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","62612  >  15118 Len=10"
"2745","471.654431","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  62612 Len=28"
"2751","472.793729","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57086  >  60645 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=804011384 TSecr=0 SACK_PERM=1"
"2752","473.104781","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","60645  >  57086 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=1292172340 TSecr=804011384 SACK_PERM=1"
"2753","473.104882","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57086  >  60645 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=804011695 TSecr=1292172340"
"2754","473.129364","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","[TCP Out-Of-Order] 60645  >  57086 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=1292172441 TSecr=804011384 SACK_PERM=1"
"2755","473.129463","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","[TCP Dup ACK 2753#1] 57086  >  60645 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=804011719 TSecr=1292172340"
"2756","473.168143","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"2757","473.212274","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","[TCP Window Update] 60645  >  57086 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1292172502 TSecr=804011695"
"2758","473.402598","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","60645  >  57086 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=1292172729 TSecr=804011757"
"2759","473.426519","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","176","1","90","Server Hello"
"2760","473.426618","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57086  >  60645 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=804012014 TSecr=1292172740"
"2761","473.429275","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","1514","91","1428","60645  >  57086 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=1292172740 TSecr=804011757 [TCP segment of a reassembled PDU]"
"2762","473.429278","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","96","1519","10","Certificate"
"2763","473.429365","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57086  >  60645 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=804012016 TSecr=1292172740"
"2764","473.432405","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","215","1529","129","Server Key Exchange, Server Hello Done"
"2765","473.432491","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57086  >  60645 [ACK] Seq=203 Ack=1658 Win=130880 Len=0 TSval=804012018 TSecr=1292172796"
"2766","473.498092","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"2767","473.547391","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1658","0","60645  >  57086 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=1292172892 TSecr=804012081"
"2768","473.547477","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","177","245","91","Change Cipher Spec, Encrypted Handshake Message"
"2769","473.554626","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1658","0","60645  >  57086 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=1292172918 TSecr=804012129"
"2770","473.565202","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","92","1658","6","Change Cipher Spec"
"2771","473.565301","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57086  >  60645 [ACK] Seq=336 Ack=1664 Win=131008 Len=0 TSval=804012146 TSecr=1292172919"
"2772","473.613089","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","1664","85","Encrypted Handshake Message"
"2773","473.613184","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57086  >  60645 [ACK] Seq=336 Ack=1749 Win=130944 Len=0 TSval=804012193 TSecr=1292172963"
"2775","473.690512","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"2778","473.739414","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1749","0","60645  >  57086 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=1292173081 TSecr=804012270"
"2779","473.740193","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","1749","69","Application Data"
"2780","473.740268","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","437","0","57086  >  60645 [ACK] Seq=437 Ack=1818 Win=130944 Len=0 TSval=804012319 TSecr=1292173088"
"2781","473.884118","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"2782","474.344415","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1818","0","60645  >  57086 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=1292173398 TSecr=804012463"
"2783","474.389059","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","1818","101","Application Data"
"2784","474.389063","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","187","1818","101","[TCP Retransmission] 60645  >  57086 [PSH, ACK] Seq=1818 Ack=522 Win=131072 Len=101 TSval=1292173574 TSecr=804012463"
"2785","474.389129","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","522","0","57086  >  60645 [ACK] Seq=522 Ack=1919 Win=130944 Len=0 TSval=804012966 TSecr=1292173400"
"2786","474.389208","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","522","0","[TCP Dup ACK 2785#1] 57086  >  60645 [ACK] Seq=522 Ack=1919 Win=130944 Len=0 TSval=804012966 TSecr=1292173574 SLE=1818 SRE=1919"
"2787","474.399794","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"2788","474.443510","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1919","0","60645  >  57086 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=1292173798 TSecr=804012976"
"2789","474.444765","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","251","1919","165","Application Data"
"2790","474.444826","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","607","0","57086  >  60645 [ACK] Seq=607 Ack=2084 Win=130880 Len=0 TSval=804013020 TSecr=1292173804"
"2791","474.582799","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"2792","474.734551","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2084","0","60645  >  57086 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=1292174010 TSecr=804013157"
"2793","474.737699","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2084","85","Application Data"
"2794","474.737787","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","692","0","57086  >  60645 [ACK] Seq=692 Ack=2169 Win=130944 Len=0 TSval=804013310 TSecr=1292174015"
"2796","475.098057","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","57086  >  60645 [ACK] Seq=692 Ack=2169 Win=131072 Len=1428 TSval=804013670 TSecr=1292174015 [TCP segment of a reassembled PDU]"
"2797","475.098058","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"2800","475.184358","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2169","0","60645  >  57086 [ACK] Seq=2169 Ack=2120 Win=129600 Len=0 TSval=1292174497 TSecr=804013670"
"2801","475.189226","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2169","0","60645  >  57086 [ACK] Seq=2169 Ack=2217 Win=130944 Len=0 TSval=1292174511 TSecr=804013670"
"2802","475.264159","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","2169","101","Application Data"
"2803","475.264263","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","57086  >  60645 [ACK] Seq=2217 Ack=2270 Win=130944 Len=0 TSval=804013834 TSecr=1292174546"
"2804","475.360898","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","187","2169","101","[TCP Spurious Retransmission] 60645  >  57086 [PSH, ACK] Seq=2169 Ack=2217 Win=131072 Len=101 TSval=1292174696 TSecr=804013670"
"2805","475.360997","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","2217","0","[TCP Window Update] 57086  >  60645 [ACK] Seq=2217 Ack=2270 Win=131072 Len=0 TSval=804013930 TSecr=1292174696 SLE=2169 SRE=2270"
