"No.","Time","Source","Destination","Protocol","Length","Sequence Number","TCP Segment Len","Info"
"6356","277.194988","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4372","0","64036  >  57668 [FIN, ACK] Seq=4372 Ack=3951 Win=130944 Len=0 TSval=3194000782 TSecr=10207691"
"6357","277.194988","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","74","4373","0","64036  >  57668 [RST, ACK] Seq=4373 Ack=3951 Win=130944 Len=0"
"6358","277.195156","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57668  >  64036 [RST] Seq=3951 Win=0 Len=0"
"6359","277.195279","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57668  >  64036 [RST] Seq=3951 Win=0 Len=0"
"6376","278.534059","fe80::14d5:83a5:43c7:5ce8","ff02::1","UDP","72","","","56232  >  15118 Len=10"
"6379","278.601527","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","UDP","90","","","15118  >  56232 Len=28"
"6384","279.089050","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57669  >  64036 [SYN] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=1578196089 TSecr=0 SACK_PERM=1"
"6387","279.124221","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","98","0","0","64036  >  57669 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3177583962 TSecr=1578196089 SACK_PERM=1"
"6388","279.124278","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57669  >  64036 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1578196124 TSecr=3177583962"
"6396","279.158180","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"6397","279.159181","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1","0","[TCP Window Update] 64036  >  57669 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3177583997 TSecr=1578196124"
"6403","279.192918","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1","0","64036  >  57669 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=3177584031 TSecr=1578196158"
"6405","279.205312","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","176","1","90","Server Hello"
"6406","279.205312","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","1514","91","1428","64036  >  57669 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=3177584042 TSecr=1578196158 [TCP segment of a reassembled PDU]"
"6407","279.205313","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","96","1519","10","Certificate"
"6408","279.205370","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57669  >  64036 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=1578196205 TSecr=3177584042"
"6410","279.240333","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","214","1529","128","Server Key Exchange, Server Hello Done"
"6411","279.240389","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57669  >  64036 [ACK] Seq=203 Ack=1657 Win=130944 Len=0 TSval=1578196240 TSecr=3177584078"
"6412","279.257937","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"6413","279.275024","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1657","0","64036  >  57669 [ACK] Seq=1657 Ack=245 Win=131072 Len=0 TSval=3177584113 TSecr=1578196258"
"6414","279.275084","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","177","245","91","Change Cipher Spec, Encrypted Handshake Message"
"6415","279.312224","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1657","0","64036  >  57669 [ACK] Seq=1657 Ack=336 Win=131008 Len=0 TSval=3177584150 TSecr=1578196275"
"6416","279.314356","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","92","1657","6","Change Cipher Spec"
"6417","279.314401","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57669  >  64036 [ACK] Seq=336 Ack=1663 Win=131008 Len=0 TSval=1578196314 TSecr=3177584152"
"6423","279.350182","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","1663","85","Encrypted Handshake Message"
"6424","279.350252","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57669  >  64036 [ACK] Seq=336 Ack=1748 Win=130944 Len=0 TSval=1578196350 TSecr=3177584187"
"6427","279.398649","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"6431","279.434993","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1748","0","64036  >  57669 [ACK] Seq=1748 Ack=437 Win=130944 Len=0 TSval=3177584271 TSecr=1578196398"
"6433","279.440359","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","155","1748","69","Application Data"
"6434","279.440439","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","437","0","57669  >  64036 [ACK] Seq=437 Ack=1817 Win=130944 Len=0 TSval=1578196440 TSecr=3177584278"
"6435","279.548643","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"6436","279.584598","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1817","0","64036  >  57669 [ACK] Seq=1817 Ack=522 Win=130944 Len=0 TSval=3177584422 TSecr=1578196548"
"6437","279.590106","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","187","1817","101","Application Data"
"6438","279.590181","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","522","0","57669  >  64036 [ACK] Seq=522 Ack=1918 Win=130944 Len=0 TSval=1578196590 TSecr=3177584428"
"6439","279.598776","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"6440","279.624583","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1918","0","64036  >  57669 [ACK] Seq=1918 Ack=607 Win=130944 Len=0 TSval=3177584462 TSecr=1578196598"
"6441","279.630266","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","251","1918","165","Application Data"
"6442","279.630379","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","607","0","57669  >  64036 [ACK] Seq=607 Ack=2083 Win=130880 Len=0 TSval=1578196630 TSecr=3177584468"
"6445","279.707649","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"6446","279.742421","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2083","0","64036  >  57669 [ACK] Seq=2083 Ack=692 Win=130944 Len=0 TSval=3177584580 TSecr=1578196707"
"6447","279.748905","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","2083","85","Application Data"
"6448","279.748966","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","692","0","57669  >  64036 [ACK] Seq=692 Ack=2168 Win=130944 Len=0 TSval=1578196749 TSecr=3177584587"
"6449","279.912399","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","57669  >  64036 [ACK] Seq=692 Ack=2168 Win=131072 Len=1428 TSval=1578196912 TSecr=3177584587 [TCP segment of a reassembled PDU]"
"6450","279.912467","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"6451","279.923754","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2168","0","64036  >  57669 [ACK] Seq=2168 Ack=2217 Win=129536 Len=0 TSval=3177584759 TSecr=1578196912"
"6454","279.988693","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","187","2168","101","Application Data"
"6455","279.988827","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","57669  >  64036 [ACK] Seq=2217 Ack=2269 Win=130944 Len=0 TSval=1578196988 TSecr=3177584801"
"6457","280.091969","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"6459","280.169592","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2269","0","64036  >  57669 [ACK] Seq=2269 Ack=2590 Win=130688 Len=0 TSval=3177584934 TSecr=1578197092"
"6460","280.169593","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","2269","85","Application Data"
"6461","280.169713","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","57669  >  64036 [ACK] Seq=2590 Ack=2354 Win=130944 Len=0 TSval=1578197169 TSecr=3177584944"
"6463","280.183628","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"6465","280.248204","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2354","0","64036  >  57669 [ACK] Seq=2354 Ack=2691 Win=130944 Len=0 TSval=3177585047 TSecr=1578197183"
"6466","280.266946","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","491","2354","405","Application Data"
"6467","280.267047","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","57669  >  64036 [ACK] Seq=2691 Ack=2759 Win=130624 Len=0 TSval=1578197267 TSecr=3177585062"
"6468","280.348896","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"6469","280.406382","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2759","0","64036  >  57669 [ACK] Seq=2759 Ack=2776 Win=130944 Len=0 TSval=3177585216 TSecr=1578197349"
"6470","280.406634","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","2759","85","Application Data"
"6471","280.406711","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","57669  >  64036 [ACK] Seq=2776 Ack=2844 Win=130944 Len=0 TSval=1578197406 TSecr=3177585222"
"6472","280.414903","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"6473","280.469447","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2844","0","64036  >  57669 [ACK] Seq=2844 Ack=2861 Win=130944 Len=0 TSval=3177585270 TSecr=1578197415"
"6474","280.469448","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","2844","117","Application Data"
"6475","280.469561","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","57669  >  64036 [ACK] Seq=2861 Ack=2961 Win=130944 Len=0 TSval=1578197469 TSecr=3177585274"
"6478","282.489271","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"6487","282.598068","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2961","0","64036  >  57669 [ACK] Seq=2961 Ack=2946 Win=130944 Len=0 TSval=3177587435 TSecr=1578199489"
"6488","282.600490","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","2961","117","Application Data"
"6489","282.600590","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","57669  >  64036 [ACK] Seq=2946 Ack=3078 Win=130944 Len=0 TSval=1578199600 TSecr=3177587438"
"6506","284.618893","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"6507","284.748048","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3078","0","64036  >  57669 [ACK] Seq=3078 Ack=3031 Win=130944 Len=0 TSval=3177589586 TSecr=1578201618"
"6508","284.751928","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3078","117","Application Data"
"6509","284.752033","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","57669  >  64036 [ACK] Seq=3031 Ack=3195 Win=130944 Len=0 TSval=1578201752 TSecr=3177589590"
"6547","286.769134","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3031","85","Application Data"
"6552","286.903917","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3195","0","64036  >  57669 [ACK] Seq=3195 Ack=3116 Win=130944 Len=0 TSval=3177591741 TSecr=1578203769"
"6553","286.910582","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3195","117","Application Data"
"6554","286.910687","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3116","0","57669  >  64036 [ACK] Seq=3116 Ack=3312 Win=130944 Len=0 TSval=1578203910 TSecr=3177591747"
"6674","288.926618","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3116","85","Application Data"
"6683","289.054160","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3312","0","64036  >  57669 [ACK] Seq=3312 Ack=3201 Win=130944 Len=0 TSval=3177593891 TSecr=1578205926"
"6684","289.060831","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3312","117","Application Data"
"6685","289.060934","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","57669  >  64036 [ACK] Seq=3201 Ack=3429 Win=130944 Len=0 TSval=1578206060 TSecr=3177593898"
"6798","291.076684","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"6802","291.108675","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3429","0","64036  >  57669 [ACK] Seq=3429 Ack=3286 Win=130944 Len=0 TSval=3177595944 TSecr=1578208076"
"6803","291.113241","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3429","117","Application Data"
"6804","291.113346","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","57669  >  64036 [ACK] Seq=3286 Ack=3546 Win=130944 Len=0 TSval=1578208113 TSecr=3177595951"
"6865","293.125857","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"6868","293.271833","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3546","0","64036  >  57669 [ACK] Seq=3546 Ack=3371 Win=130944 Len=0 TSval=3177598110 TSecr=1578210125"
"6869","293.274448","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3546","117","Application Data"
"6870","293.274552","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","57669  >  64036 [ACK] Seq=3371 Ack=3663 Win=130944 Len=0 TSval=1578210274 TSecr=3177598112"
"6890","295.290150","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"6891","295.325287","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3663","0","64036  >  57669 [ACK] Seq=3663 Ack=3456 Win=130944 Len=0 TSval=3177600163 TSecr=1578212289"
"6892","295.331072","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3663","117","Application Data"
"6893","295.331144","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","57669  >  64036 [ACK] Seq=3456 Ack=3780 Win=130944 Len=0 TSval=1578212330 TSecr=3177600169"
"6910","297.345510","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"6911","297.442699","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3780","0","64036  >  57669 [ACK] Seq=3780 Ack=3541 Win=130944 Len=0 TSval=3177602280 TSecr=1578214345"
"6912","297.448334","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3780","117","Application Data"
"6913","297.448445","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","57669  >  64036 [ACK] Seq=3541 Ack=3897 Win=130944 Len=0 TSval=1578214448 TSecr=3177602286"
"6933","299.464522","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"6934","299.490008","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3897","0","64036  >  57669 [ACK] Seq=3897 Ack=3626 Win=130944 Len=0 TSval=3177604328 TSecr=1578216464"
"6935","299.496509","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3897","117","Application Data"
"6936","299.496626","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","57669  >  64036 [ACK] Seq=3626 Ack=4014 Win=130944 Len=0 TSval=1578216496 TSecr=3177604334"
"6951","301.517206","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"6952","301.639340","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4014","0","64036  >  57669 [ACK] Seq=4014 Ack=3711 Win=130944 Len=0 TSval=3177606478 TSecr=1578218516"
"6953","301.644963","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","4014","117","Application Data"
"6954","301.645072","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","57669  >  64036 [ACK] Seq=3711 Ack=4131 Win=130944 Len=0 TSval=1578218644 TSecr=3177606484"
"6955","301.655803","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"6956","301.660636","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4131","0","64036  >  57669 [ACK] Seq=4131 Ack=3796 Win=130944 Len=0 TSval=3177606499 TSecr=1578218655"
"6957","301.665265","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","4131","85","Application Data"
"6958","301.665370","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","57669  >  64036 [ACK] Seq=3796 Ack=4216 Win=130944 Len=0 TSval=1578218665 TSecr=3177606504"
"6959","301.671664","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
"6960","301.676205","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4216","0","64036  >  57669 [ACK] Seq=4216 Ack=3881 Win=130944 Len=0 TSval=3177606515 TSecr=1578218671"
"6961","301.681532","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","4216","85","Application Data"
"6962","301.681652","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3881","0","57669  >  64036 [ACK] Seq=3881 Ack=4301 Win=130944 Len=0 TSval=1578218681 TSecr=3177606521"
"6963","301.709104","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","155","3881","69","Encrypted Alert"
"6964","301.709479","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3950","0","57669  >  64036 [FIN, ACK] Seq=3950 Ack=4301 Win=131072 Len=0 TSval=1578218708 TSecr=3177606521"
"6965","301.713185","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4301","0","64036  >  57669 [ACK] Seq=4301 Ack=3950 Win=130944 Len=0 TSval=3177606552 TSecr=1578218708"
"6966","301.713186","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4301","0","64036  >  57669 [ACK] Seq=4301 Ack=3951 Win=130944 Len=0 TSval=3177606552 TSecr=1578218708"
"7060","306.696028","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","155","4301","69","Encrypted Alert"
"7061","306.696178","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57669  >  64036 [RST] Seq=3951 Win=0 Len=0"
"7062","306.696267","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4370","0","64036  >  57669 [FIN, ACK] Seq=4370 Ack=3951 Win=130944 Len=0 TSval=3177611528 TSecr=1578218708"
"7063","306.696382","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","57669  >  64036 [RST] Seq=3951 Win=0 Len=0"
"7064","306.696471","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","74","4371","0","64036  >  57669 [RST, ACK] Seq=4371 Ack=3951 Win=130944 Len=0"
"7105","308.159323","fe80::14d5:83a5:43c7:5ce8","ff02::1","UDP","72","","","54482  >  15118 Len=10"
"7113","308.194246","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","UDP","90","","","15118  >  54482 Len=28"
"7123","308.797153","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57679  >  64036 [SYN] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=4012782485 TSecr=0 SACK_PERM=1"
"7124","308.909964","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","98","0","0","64036  >  57679 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=606174767 TSecr=4012782485 SACK_PERM=1"
"7125","308.910055","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57679  >  64036 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=4012782598 TSecr=606174767"
"7126","308.914279","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1","0","[TCP Window Update] 64036  >  57679 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=606174771 TSecr=4012782598"
"7127","308.942947","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"7128","308.947024","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1","0","64036  >  57679 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=606174804 TSecr=4012782631"
"7131","308.959088","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","176","1","90","Server Hello"
"7132","308.959150","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57679  >  64036 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=4012782647 TSecr=606174816"
"7133","308.959200","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","1514","91","1428","64036  >  57679 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=606174816 TSecr=4012782631 [TCP segment of a reassembled PDU]"
"7134","308.959239","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","96","1519","10","Certificate"
"7135","308.959243","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57679  >  64036 [ACK] Seq=203 Ack=1519 Win=129856 Len=0 TSval=4012782647 TSecr=606174816"
"7136","308.959264","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57679  >  64036 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=4012782647 TSecr=606174816"
"7138","308.962304","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","216","1529","130","Server Key Exchange, Server Hello Done"
"7139","308.962369","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57679  >  64036 [ACK] Seq=203 Ack=1659 Win=129664 Len=0 TSval=4012782650 TSecr=606174820"
"7147","309.021074","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"7148","309.025000","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1659","0","64036  >  57679 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=606174882 TSecr=4012782709"
"7149","309.030840","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","92","245","6","Change Cipher Spec"
"7150","309.035675","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1659","0","64036  >  57679 [ACK] Seq=1659 Ack=251 Win=131072 Len=0 TSval=606174893 TSecr=4012782719"
"7151","309.035748","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","251","85","Encrypted Handshake Message"
"7152","309.040130","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1659","0","64036  >  57679 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=606174897 TSecr=4012782724"
"7153","309.040257","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","92","1659","6","Change Cipher Spec"
"7154","309.040301","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57679  >  64036 [ACK] Seq=336 Ack=1665 Win=131008 Len=0 TSval=4012782728 TSecr=606174897"
"7155","309.043926","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","1665","85","Encrypted Handshake Message"
