"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Differentiated Services Codepoint","Info"
"33128","205.748665","0.062514000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1130","","","802.11 Block Ack, Flags=........C"
"33136","205.754032","0.005367000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1131","","","802.11 Block Ack, Flags=........C"
"33226","205.949285","0.195253000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1132","","","802.11 Block Ack, Flags=........C"
"33227","205.949380","0.000095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1133","","","802.11 Block Ack, Flags=........C"
"33228","205.949435","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1134","","","802.11 Block Ack, Flags=........C"
"33229","205.949528","0.000093000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1135","","","802.11 Block Ack, Flags=........C"
"33260","206.012677","0.063149000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1136","","","802.11 Block Ack, Flags=........C"
"33263","206.013536","0.000859000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1137","","","802.11 Block Ack, Flags=........C"
"33366","206.256390","0.242854000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1139","","","802.11 Block Ack, Flags=........C"
"33405","206.769978","0.513588000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1140","","","802.11 Block Ack, Flags=........C"
"33466","207.179555","0.409577000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1142","","","802.11 Block Ack, Flags=........C"
"33524","207.798641","0.619086000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1143","","","802.11 Block Ack, Flags=........C"
"33532","207.804663","0.006022000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1144","","","802.11 Block Ack, Flags=........C"
"33563","207.894169","0.089506000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1145","","","802.11 Block Ack, Flags=........C"
"33566","207.895607","0.001438000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1146","","","802.11 Block Ack, Flags=........C"
"33712","209.125128","1.229521000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1147","","","802.11 Block Ack, Flags=........C"
"33713","209.125184","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1148","","","802.11 Block Ack, Flags=........C"
"33746","209.173947","0.048763000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1150","","","802.11 Block Ack, Flags=........C"
"33823","209.739702","0.565755000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1151","","","802.11 Block Ack, Flags=........C"
"33922","209.817303","0.077601000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1152","","","802.11 Block Ack, Flags=........C"
"33939","209.823600","0.006297000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1153","","","802.11 Block Ack, Flags=........C"
"33968","209.837681","0.014081000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1154","","","802.11 Block Ack, Flags=........C"
"33987","209.840775","0.003094000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1155","","","802.11 Block Ack, Flags=........C"
"34011","209.851514","0.010739000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1156","","","802.11 Block Ack, Flags=........C"
"34019","209.856630","0.005116000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1157","","","802.11 Block Ack, Flags=........C"
"34039","209.869078","0.012448000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1158","","","802.11 Block Ack, Flags=........C"
"34040","209.869135","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1159","","","802.11 Block Ack, Flags=........C"
"34610","212.036176","2.167041000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1160","","","802.11 Block Ack, Flags=........C"
"34620","212.095858","0.059682000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1161","","","802.11 Block Ack, Flags=........C"
"34703","213.462121","1.366263000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1163","","","802.11 Block Ack, Flags=........C"
"34895","214.961788","1.499667000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1165","","","802.11 Block Ack, Flags=........C"
"34899","214.965194","0.003406000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1166","","","802.11 Block Ack, Flags=........C"
"35294","217.628721","2.663527000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1167","","","802.11 Block Ack, Flags=........C"
"35417","218.134976","0.506255000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1170","","","802.11 Block Ack, Flags=........C"
"35429","218.138027","0.003051000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1171","","","802.11 Block Ack, Flags=........C"
"35443","218.156853","0.018826000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1172","","","802.11 Block Ack, Flags=........C"
"35451","218.169434","0.012581000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1173","","","802.11 Block Ack, Flags=........C"
"35470","218.176092","0.006658000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1175","","","802.11 Block Ack, Flags=........C"
"35480","218.178649","0.002557000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1176","","","802.11 Block Ack, Flags=........C"
"35496","218.214919","0.036270000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1177","","","802.11 Block Ack, Flags=........C"
"35508","218.219615","0.004696000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1178","","","802.11 Block Ack, Flags=........C"
"35519","218.221678","0.002063000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1179","","","802.11 Block Ack, Flags=........C"
"35527","218.222821","0.001143000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1180","","","802.11 Block Ack, Flags=........C"
"35540","218.267671","0.044850000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1181","","","802.11 Block Ack, Flags=........C"
"35559","218.297045","0.029374000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1182","","","802.11 Block Ack, Flags=........C"
"35567","218.299755","0.002710000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1183","","","802.11 Block Ack, Flags=........C"
"35587","218.356320","0.056565000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1184","","","802.11 Block Ack, Flags=........C"
"35595","218.358550","0.002230000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1185","","","802.11 Block Ack, Flags=........C"
"35611","218.364909","0.006359000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1186","","","802.11 Block Ack, Flags=........C"
"35619","218.367818","0.002909000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1187","","","802.11 Block Ack, Flags=........C"
"35639","218.421303","0.053485000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1188","","","802.11 Block Ack, Flags=........C"
"35647","218.426010","0.004707000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1189","","","802.11 Block Ack, Flags=........C"
"35674","218.552599","0.126589000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1190","","","802.11 Block Ack, Flags=........C"
"35683","218.590088","0.037489000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1191","","","802.11 Block Ack, Flags=........C"
"35704","218.658450","0.068362000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1192","","","802.11 Block Ack, Flags=........C"
"35712","218.667794","0.009344000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1193","","","802.11 Block Ack, Flags=........C"
"35728","218.681338","0.013544000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1194","","","802.11 Block Ack, Flags=........C"
"35754","218.750810","0.069472000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1196","","","802.11 Block Ack, Flags=........C"
"35762","218.753933","0.003123000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1197","","","802.11 Block Ack, Flags=........C"
"35778","218.761776","0.007843000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1198","","","802.11 Block Ack, Flags=........C"
"35786","218.764723","0.002947000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1199","","","802.11 Block Ack, Flags=........C"
"35931","220.803850","2.039127000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1200","","","802.11 Block Ack, Flags=........C"
"35939","220.809415","0.005565000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1201","","","802.11 Block Ack, Flags=........C"
"36004","221.310790","0.501375000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1203","","","802.11 Block Ack, Flags=........C"
"36170","222.916417","1.605627000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1204","","","802.11 Block Ack, Flags=........C"
"36182","222.922063","0.005646000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1205","","","802.11 Block Ack, Flags=........C"
"36350","225.007297","2.085234000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1206","","","802.11 Block Ack, Flags=........C"
"36354","225.007741","0.000444000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1207","","","802.11 Block Ack, Flags=........C"
"36487","226.941292","1.933551000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1208","","","802.11 Block Ack, Flags=........C"
"36519","227.047906","0.106614000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1209","","","802.11 Block Ack, Flags=........C"
"36527","227.054530","0.006624000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1210","","","802.11 Block Ack, Flags=........C"
"37017","229.096220","2.041690000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1211","","","802.11 Block Ack, Flags=........C"
"37025","229.102557","0.006337000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1212","","","802.11 Block Ack, Flags=........C"
"37041","229.109028","0.006471000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1213","","","802.11 Block Ack, Flags=........C"
"37049","229.112698","0.003670000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1214","","","802.11 Block Ack, Flags=........C"
"37062","229.122218","0.009520000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1215","","","802.11 Block Ack, Flags=........C"
"37071","229.126375","0.004157000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1216","","","802.11 Block Ack, Flags=........C"
"37087","229.137352","0.010977000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1217","","","802.11 Block Ack, Flags=........C"
"37088","229.139017","0.001665000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1218","","","802.11 Block Ack, Flags=........C"
"37433","231.153144","2.014127000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1220","","","802.11 Block Ack, Flags=........C"
"37552","231.549278","0.396134000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1221","","","802.11 Block Ack, Flags=........C"
"37654","232.083283","0.534005000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1222","","","802.11 Block Ack, Flags=........C"
"37664","232.103277","0.019994000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1223","","","802.11 Block Ack, Flags=........C"
"37771","232.292130","0.188853000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1224","","","802.11 Block Ack, Flags=........C"
"37779","232.307288","0.015158000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1225","","","802.11 Block Ack, Flags=........C"
"37780","232.308063","0.000775000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1226","","","802.11 Block Ack, Flags=........C"
"38142","234.252316","1.944253000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1229","","","802.11 Block Ack, Flags=........C"
"38377","237.100026","2.847710000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1230","","","802.11 Block Ack, Flags=........C"
"38424","237.596639","0.496613000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1231","","","802.11 Block Ack, Flags=........C"
"38439","237.608674","0.012035000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1233","","","802.11 Block Ack, Flags=........C"
"38453","237.634781","0.026107000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1234","","","802.11 Block Ack, Flags=........C"
"38463","237.646814","0.012033000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1236","","","802.11 Block Ack, Flags=........C"
"38465","237.647252","0.000438000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1237","","","802.11 Block Ack, Flags=........C"
"38477","237.668326","0.021074000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1238","","","802.11 Block Ack, Flags=........C"
"38494","237.693854","0.025528000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1239","","","802.11 Block Ack, Flags=........C"
"38514","237.714903","0.021049000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1240","","","802.11 Block Ack, Flags=........C"
"38518","237.733721","0.018818000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1240","","","802.11 Block Ack, Flags=........C"
"38519","237.734030","0.000309000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1241","","","802.11 Block Ack, Flags=........C"
"38536","237.796400","0.062370000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1242","","","802.11 Block Ack, Flags=........C"
"38547","237.837180","0.040780000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1243","","","802.11 Block Ack, Flags=........C"
"38579","238.000339","0.163159000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1244","","","802.11 Block Ack, Flags=........C"
"38581","238.001456","0.001117000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1245","","","802.11 Block Ack, Flags=........C"
"38605","238.108273","0.106817000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1246","","","802.11 Block Ack, Flags=........C"
"38612","238.111593","0.003320000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1247","","","802.11 Block Ack, Flags=........C"
"38625","238.123435","0.011842000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1248","","","802.11 Block Ack, Flags=........C"
"38635","238.142893","0.019458000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1249","","","802.11 Block Ack, Flags=........C"
"38672","238.246618","0.103725000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1250","","","802.11 Block Ack, Flags=........C"
"38673","238.246677","0.000059000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1251","","","802.11 Block Ack, Flags=........C"
"38768","238.518164","0.271487000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1253","","","802.11 Block Ack, Flags=........C"
"38801","238.636087","0.117923000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1254","","","802.11 Block Ack, Flags=........C"
"38836","238.723928","0.087841000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1257","","","802.11 Block Ack, Flags=........C"
"38870","238.861879","0.137951000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1261","","","802.11 Block Ack, Flags=........C"
"38887","238.928717","0.066838000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1264","","","802.11 Block Ack, Flags=........C"
"38895","238.963044","0.034327000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1265","","","802.11 Block Ack, Flags=........C"
"39050","239.352129","0.389085000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1267","","","802.11 Block Ack, Flags=........C"
"39051","239.352189","0.000060000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1268","","","802.11 Block Ack, Flags=........C"
"39153","239.577663","0.225474000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1271","","","802.11 Block Ack, Flags=........C"
"39444","241.793318","2.215655000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1274","","","802.11 Block Ack, Flags=........C"
"39592","243.877478","2.084160000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1275","","","802.11 Block Ack, Flags=........C"
"39616","243.960996","0.083518000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1277","","","802.11 Block Ack, Flags=........C"
"39618","243.962439","0.001443000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1278","","","802.11 Block Ack, Flags=........C"
"39705","244.758836","0.796397000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1279","","","802.11 Block Ack, Flags=........C"
"39706","244.758931","0.000095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1280","","","802.11 Block Ack, Flags=........C"
"39820","246.005026","1.246095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1281","","","802.11 Block Ack, Flags=........C"
"39828","246.010851","0.005825000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1282","","","802.11 Block Ack, Flags=........C"
"39928","247.523671","1.512820000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1284","","","802.11 Block Ack, Flags=........C"
"39935","247.535937","0.012266000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1285","","","802.11 Block Ack, Flags=........C"
"39940","247.550900","0.014963000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1286","","","802.11 Block Ack, Flags=........C"
"39944","247.551213","0.000313000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1287","","","802.11 Block Ack, Flags=........C"
"39964","247.729168","0.177955000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1289","","","802.11 Block Ack, Flags=........C"
"39970","247.735984","0.006816000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1290","","","802.11 Block Ack, Flags=........C"
"39974","247.739586","0.003602000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1292","","","802.11 Block Ack, Flags=........C"
"39992","247.933148","0.193562000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1293","","","802.11 Block Ack, Flags=........C"
"39997","247.939873","0.006725000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1294","","","802.11 Block Ack, Flags=........C"
"40019","248.039148","0.099275000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1295","","","802.11 Block Ack, Flags=........C"
"40027","248.045678","0.006530000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1296","","","802.11 Block Ack, Flags=........C"
"40188","249.161988","1.116310000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1298","","","802.11 Block Ack, Flags=........C"
"40297","249.571556","0.409568000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1299","","","802.11 Block Ack, Flags=........C"
"40298","249.571654","0.000098000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1300","","","802.11 Block Ack, Flags=........C"
"40385","249.776665","0.205011000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1301","","","802.11 Block Ack, Flags=........C"
"40483","249.990186","0.213521000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1302","","","802.11 Block Ack, Flags=........C"
"40500","250.023856","0.033670000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1303","","","802.11 Block Ack, Flags=........C"
"40535","250.093020","0.069164000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1304","","","802.11 Block Ack, Flags=........C"
"40564","250.124697","0.031677000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1306","","","802.11 Block Ack, Flags=........C"
"40628","250.228032","0.103335000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1307","","","802.11 Block Ack, Flags=........C"
"40636","250.247661","0.019629000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1308","","","802.11 Block Ack, Flags=........C"
"40655","250.303559","0.055898000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1309","","","802.11 Block Ack, Flags=........C"
"40665","250.328586","0.025027000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1310","","","802.11 Block Ack, Flags=........C"
"40668","250.328832","0.000246000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1311","","","802.11 Block Ack, Flags=........C"
"40669","250.329413","0.000581000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1312","","","802.11 Block Ack, Flags=........C"
"40747","250.433851","0.104438000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1314","","","802.11 Block Ack, Flags=........C"
"40787","250.493296","0.059445000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1317","","","802.11 Block Ack, Flags=........C"
"40956","250.807269","0.313973000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1319","","","802.11 Block Ack, Flags=........C"
"40957","250.807365","0.000096000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1320","","","802.11 Block Ack, Flags=........C"
"40960","250.830048","0.022683000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1321","","","802.11 Block Ack, Flags=........C"
"41004","251.063365","0.233317000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1322","","","802.11 Block Ack, Flags=........C"
"41013","251.071938","0.008573000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1324","","","802.11 Block Ack, Flags=........C"
"41014","251.072761","0.000823000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1325","","","802.11 Block Ack, Flags=........C"
"41266","252.071868","0.999107000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1328","","","802.11 Block Ack, Flags=........C"
"41339","252.234354","0.162486000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1330","","","802.11 Block Ack, Flags=........C"
"41807","253.466327","1.231973000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1331","","","802.11 Block Ack, Flags=........C"
"41810","253.469314","0.002987000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1332","","","802.11 Block Ack, Flags=........C"
"42423","255.519706","2.050392000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1337","","","802.11 Block Ack, Flags=........C"
"42524","256.239632","0.719926000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1339","","","802.11 Block Ack, Flags=........C"
"42737","258.317053","2.077421000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1340","","","802.11 Block Ack, Flags=........C"
"42798","258.793482","0.476429000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1342","","","802.11 Block Ack, Flags=........C"
"42816","258.811191","0.017709000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1343","","","802.11 Block Ack, Flags=........C"
"42865","258.873279","0.062088000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1347","","","802.11 Block Ack, Flags=........C"
"42889","258.931296","0.058017000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1348","","","802.11 Block Ack, Flags=........C"
"42903","259.033952","0.102656000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1349","","","802.11 Block Ack, Flags=........C"
"42946","259.238024","0.204072000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1351","","","802.11 Block Ack, Flags=........C"
"42974","259.316834","0.078810000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1352","","","802.11 Block Ack, Flags=........C"
"43014","259.401863","0.085029000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1354","","","802.11 Block Ack, Flags=........C"
"43082","259.505696","0.103833000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1355","","","802.11 Block Ack, Flags=........C"
"43087","259.514788","0.009092000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1356","","","802.11 Block Ack, Flags=........C"
"43129","259.546091","0.031303000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1358","","","802.11 Block Ack, Flags=........C"
"43160","259.647101","0.101010000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1360","","","802.11 Block Ack, Flags=........C"
"43212","259.915300","0.268199000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1362","","","802.11 Block Ack, Flags=........C"
"43251","260.040052","0.124752000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1363","","","802.11 Block Ack, Flags=........C"
"43254","260.056614","0.016562000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1364","","","802.11 Block Ack, Flags=........C"
"43296","260.161513","0.104899000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1365","","","802.11 Block Ack, Flags=........C"
"43299","260.161938","0.000425000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1366","","","802.11 Block Ack, Flags=........C"
"43384","260.427303","0.265365000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1368","","","802.11 Block Ack, Flags=........C"
"43439","260.672885","0.245582000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1370","","","802.11 Block Ack, Flags=........C"
"43464","260.733116","0.060231000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1371","","","802.11 Block Ack, Flags=........C"
"43466","260.734578","0.001462000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1374","","","802.11 Block Ack, Flags=........C"
"43619","262.578751","1.844173000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1376","","","802.11 Block Ack, Flags=........C"
"43690","262.822468","0.243717000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1377","","","802.11 Block Ack, Flags=........C"
"43691","262.823448","0.000980000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1378","","","802.11 Block Ack, Flags=........C"
"43857","265.034060","2.210612000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1380","","","802.11 Block Ack, Flags=........C"
"43998","266.160353","1.126293000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1382","","","802.11 Block Ack, Flags=........C"
"44104","267.087357","0.927004000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1383","","","802.11 Block Ack, Flags=........C"
"44119","267.092887","0.005530000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","1384","","","802.11 Block Ack, Flags=........C"
