"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Traffic Class","Info"
"1246","186.267729065","0.047273660","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2963","0","0xe0","47446  >  64483 [ACK] Seq=2861 Ack=2963 Win=64128 Len=0 TSval=909220606 TSecr=278412921"
"1265","188.226611015","1.958881950","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2963","85","0xe0","Application Data"
"1266","188.328573781","0.101962766","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2963","2946","0","0xe0","64483  >  47446 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=278415029 TSecr=909222565"
"1267","188.336209161","0.007635380","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2963","2946","117","0xe0","Application Data"
"1268","188.336230647","0.000021486","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3080","0","0xe0","47446  >  64483 [ACK] Seq=2946 Ack=3080 Win=64128 Len=0 TSval=909222675 TSecr=278415036"
"1271","190.341905514","2.005674867","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3080","85","0xe0","Application Data"
"1272","190.374828145","0.032922631","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3080","3031","0","0xe0","64483  >  47446 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=278417076 TSecr=909224680"
"1273","190.381525680","0.006697535","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3080","3031","117","0xe0","Application Data"
"1274","190.381547955","0.000022275","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3197","0","0xe0","47446  >  64483 [ACK] Seq=3031 Ack=3197 Win=64128 Len=0 TSval=909224720 TSecr=278417083"
"1275","192.386833964","2.005286009","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3197","85","0xe0","Application Data"
"1276","192.422843921","0.036009957","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3197","3116","0","0xe0","64483  >  47446 [ACK] Seq=3197 Ack=3116 Win=130944 Len=0 TSval=278419124 TSecr=909226725"
"1277","192.428355263","0.005511342","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3197","3116","117","0xe0","Application Data"
"1278","192.428377618","0.000022355","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3314","0","0xe0","47446  >  64483 [ACK] Seq=3116 Ack=3314 Win=64128 Len=0 TSval=909226766 TSecr=278419130"
"1281","194.433639901","2.005262283","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3314","85","0xe0","Application Data"
"1282","194.471250559","0.037610658","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3314","3201","0","0xe0","64483  >  47446 [ACK] Seq=3314 Ack=3201 Win=131072 Len=0 TSval=278421172 TSecr=909228772"
"1283","194.476605498","0.005354939","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3314","3201","117","0xe0","Application Data"
"1284","194.476627238","0.000021740","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3431","0","0xe0","47446  >  64483 [ACK] Seq=3201 Ack=3431 Win=64128 Len=0 TSval=909228815 TSecr=278421178"
"1285","196.481990721","2.005363483","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3431","85","0xe0","Application Data"
"1286","196.524694068","0.042703347","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3431","3286","0","0xe0","64483  >  47446 [ACK] Seq=3431 Ack=3286 Win=131072 Len=0 TSval=278423221 TSecr=909230820"
"1287","196.527391994","0.002697926","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3431","3286","117","0xe0","Application Data"
"1288","196.527413812","0.000021818","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3548","0","0xe0","47446  >  64483 [ACK] Seq=3286 Ack=3548 Win=64128 Len=0 TSval=909230865 TSecr=278423227"
"1289","196.530992000","0.003578188","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3548","85","0xe0","Application Data"
"1290","196.537530313","0.006538313","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3548","3371","0","0xe0","64483  >  47446 [ACK] Seq=3548 Ack=3371 Win=131072 Len=0 TSval=278423236 TSecr=909230869"
"1291","196.539896535","0.002366222","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3548","3371","85","0xe0","Application Data"
"1292","196.543304190","0.003407655","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3633","85","0xe0","Application Data"
"1293","196.547179691","0.003875501","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3633","3456","0","0xe0","64483  >  47446 [ACK] Seq=3633 Ack=3456 Win=130944 Len=0 TSval=278423248 TSecr=909230881"
"1294","196.550003333","0.002823642","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3633","3456","85","0xe0","Application Data"
"1295","196.557845037","0.007841704","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3718","69","0xe0","Encrypted Alert"
"1296","196.557892234","0.000047197","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3718","0","0xe0","47446  >  64483 [FIN, ACK] Seq=3525 Ack=3718 Win=64128 Len=0 TSval=909230896 TSecr=278423252"
"1297","196.559986012","0.002093778","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3525","0","0xe0","64483  >  47446 [ACK] Seq=3718 Ack=3525 Win=130944 Len=0 TSval=278423262 TSecr=909230896"
"1298","196.560095892","0.000109880","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3526","0","0xe0","64483  >  47446 [ACK] Seq=3718 Ack=3526 Win=130944 Len=0 TSval=278423262 TSecr=909230896"
"1299","201.636833809","5.076737917","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3718","3526","69","0xe0","Encrypted Alert"
"1300","201.636849666","0.000015857","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","47446  >  64483 [RST] Seq=3526 Win=0 Len=0"
"1301","201.636861975","0.000012309","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3787","3526","0","0xe0","64483  >  47446 [FIN, ACK] Seq=3787 Ack=3526 Win=130944 Len=0 TSval=278428257 TSecr=909230896"
"1302","201.636863915","0.000001940","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","47446  >  64483 [RST] Seq=3526 Win=0 Len=0"
"1303","201.636867542","0.000003627","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3788","3526","0","0xe0","64483  >  47446 [RST, ACK] Seq=3788 Ack=3526 Win=130944 Len=0"
"1304","204.298904689","2.662037147","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","0xe0","52042  >  15118 Len=10"
"1305","204.503846519","0.204941830","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","0xe0","15118  >  52042 Len=28"
"1306","204.796805357","0.292958838","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","47448  >  64483 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=909239134 TSecr=0 WS=128"
"1307","205.017110532","0.220305175","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","64483  >  47448 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=559418895 TSecr=909239134 SACK_PERM=1"
"1308","205.017190301","0.000079769","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","47448  >  64483 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=909239354 TSecr=559418895"
"1309","205.021172596","0.003982295","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","0x00","[TCP Window Update] 64483  >  47448 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=559418918 TSecr=909239354"
"1310","205.036872730","0.015700134","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0xe0","Client Hello"
"1311","205.219839149","0.182966419","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","0xe0","64483  >  47448 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=559419085 TSecr=909239374"
"1312","205.219935678","0.000096529","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0xe0","Server Hello"
"1313","205.219948255","0.000012577","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0xe0","47448  >  64483 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=909239557 TSecr=559419096"
"1314","205.220108552","0.000160297","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","1514","91","203","1428","0xe0","64483  >  47448 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=559419096 TSecr=909239374 [TCP segment of a reassembled PDU]"
"1315","205.220114952","0.000006400","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1519","0","0xe0","47448  >  64483 [ACK] Seq=203 Ack=1519 Win=63488 Len=0 TSval=909239557 TSecr=559419096"
"1316","205.220283768","0.000168816","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","96","1519","203","10","0xe0","Certificate"
"1317","205.220291439","0.000007671","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","0xe0","47448  >  64483 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=909239557 TSecr=559419096"
"1318","205.425196064","0.204904625","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","0xe0","Server Key Exchange, Server Hello Done"
"1319","205.425212292","0.000016228","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","0xe0","47448  >  64483 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=909239762 TSecr=559419293"
"1320","205.436755288","0.011542996","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","0xe0","Client Key Exchange"
"1321","205.445773121","0.009017833","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","0xe0","64483  >  47448 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=559419339 TSecr=909239774"
"1322","205.445794008","0.000020887","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","91","0xe0","Change Cipher Spec, Encrypted Handshake Message"
"1323","205.449113520","0.003319512","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","0xe0","64483  >  47448 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=559419346 TSecr=909239783"
"1324","205.451352162","0.002238642","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","0xe0","Change Cipher Spec"
"1325","205.495404353","0.044052191","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","0xe0","47448  >  64483 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=909239832 TSecr=559419348"
"1326","205.499287811","0.003883458","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","0xe0","Encrypted Handshake Message"
"1327","205.499352897","0.000065086","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","0xe0","47448  >  64483 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=909239836 TSecr=559419396"
"1328","205.538084162","0.038731265","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","0xe0","Application Data"
"1329","205.543287893","0.005203731","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","0xe0","64483  >  47448 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=559419439 TSecr=909239875"
"1330","205.549531656","0.006243763","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","0xe0","Application Data"
"1331","205.549582771","0.000051115","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","0xe0","47448  >  64483 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=909239887 TSecr=559419446"
"1332","205.609578420","0.059995649","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","0xe0","Application Data"
"1333","205.613927247","0.004348827","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","0xe0","64483  >  47448 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=559419510 TSecr=909239947"
"1334","205.620275237","0.006347990","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","0xe0","Application Data"
"1335","205.620293583","0.000018346","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0","0xe0","47448  >  64483 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=909239957 TSecr=559419517"
"1336","205.625101933","0.004808350","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","0xe0","Application Data"
"1337","205.629380241","0.004278308","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","0xe0","64483  >  47448 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=559419526 TSecr=909239962"
"1338","205.633611600","0.004231359","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","0xe0","Application Data"
"1339","205.675398766","0.041787166","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0","0xe0","47448  >  64483 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=909240012 TSecr=559419530"
"1340","205.680167758","0.004768992","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","85","0xe0","Application Data"
"1341","205.682599335","0.002431577","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","0xe0","64483  >  47448 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=559419579 TSecr=909240017"
"1342","205.685534719","0.002935384","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","0xe0","Application Data"
"1343","205.685597940","0.000063221","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","0xe0","47448  >  64483 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=909240023 TSecr=559419582"
"1344","205.806130588","0.120532648","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","0xe0","47448  >  64483 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=909240143 TSecr=559419582 [TCP segment of a reassembled PDU]"
"1345","205.806146055","0.000015467","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","0xe0","Application Data"
"1346","205.814570469","0.008424414","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2120","0","0xe0","64483  >  47448 [ACK] Seq=2169 Ack=2120 Win=129600 Len=0 TSval=559419711 TSecr=909240143"
"1347","205.814621117","0.000050648","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","0xe0","64483  >  47448 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=559419711 TSecr=909240143"
"1348","205.854654897","0.040033780","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","0xe0","Application Data"
"1349","205.854766194","0.000111297","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","0xe0","47448  >  64483 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=909240192 TSecr=559419748"
"1350","205.930484213","0.075718019","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","0xe0","Application Data"
"1351","205.939272339","0.008788126","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","0xe0","64483  >  47448 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=559419835 TSecr=909240267"
"1352","205.961336800","0.022064461","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","0xe0","Application Data"
"1353","205.961667410","0.000330610","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","0xe0","47448  >  64483 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=909240299 TSecr=559419851"
"1354","205.967558722","0.005891312","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","0xe0","Application Data"
"1355","205.971957636","0.004398914","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","0xe0","64483  >  47448 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=559419867 TSecr=909240305"
"1356","205.985012630","0.013054994","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","0xe0","Application Data"
"1357","206.031422211","0.046409581","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0","0xe0","47448  >  64483 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=909240368 TSecr=559419881"
"1358","206.041077867","0.009655656","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","0xe0","Application Data"
"1359","206.047856984","0.006779117","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","0xe0","64483  >  47448 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=559419941 TSecr=909240378"
"1360","206.049953521","0.002096537","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","0xe0","Application Data"
"1361","206.050128214","0.000174693","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","0xe0","47448  >  64483 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=909240387 TSecr=559419947"
"1362","206.053345593","0.003217379","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","0xe0","Application Data"
"1363","206.061542042","0.008196449","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","0xe0","64483  >  47448 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=559419953 TSecr=909240390"
"1364","206.062393296","0.000851254","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","0xe0","Application Data"
"1365","206.103396625","0.041003329","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","0xe0","47448  >  64483 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=909240440 TSecr=559419958"
"1370","208.069072604","1.965675979","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","0xe0","Application Data"
"1371","208.302545650","0.233473046","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","0xe0","64483  >  47448 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=559422087 TSecr=909242406"
"1372","208.302560748","0.000015098","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","0xe0","Application Data"
"1373","208.302573064","0.000012316","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","0xe0","47448  >  64483 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=909242639 TSecr=559422093"
"1374","210.308154667","2.005581603","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","0xe0","Application Data"
"1375","210.343727794","0.035573127","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","0xe0","64483  >  47448 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=559424239 TSecr=909244645"
"1376","210.348905610","0.005177816","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","0xe0","Application Data"
"1377","210.348927917","0.000022307","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","0xe0","47448  >  64483 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=909244686 TSecr=559424245"
"1396","212.354482470","2.005554553","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","0xe0","Application Data"
"1397","212.365752992","0.011270522","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","0xe0","64483  >  47448 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=559426259 TSecr=909246691"
"1398","212.370227623","0.004474631","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","0xe0","Application Data"
"1399","212.370250095","0.000022472","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","0xe0","47448  >  64483 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=909246707 TSecr=559426265"
"1404","214.374880060","2.004629965","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","0xe0","Application Data"
"1405","214.456580898","0.081700838","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","0xe0","64483  >  47448 [ACK] Seq=3313 Ack=3201 Win=131072 Len=0 TSval=559428340 TSecr=909248711"
"1406","214.456597091","0.000016193","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","0xe0","Application Data"
"1407","214.456610341","0.000013250","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","0xe0","47448  >  64483 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=909248793 TSecr=559428346"
"1414","216.461871179","2.005260838","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","0xe0","Application Data"
"1415","216.492907050","0.031035871","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","0xe0","64483  >  47448 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=559430387 TSecr=909250798"
"1416","216.498630308","0.005723258","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","0xe0","Application Data"
"1417","216.498652278","0.000021970","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","0xe0","47448  >  64483 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=909250835 TSecr=559430393"
"1418","216.502375688","0.003723410","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","0xe0","Application Data"
"1419","216.508766174","0.006390486","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","0xe0","64483  >  47448 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=559430403 TSecr=909250839"
"1420","216.511924702","0.003158528","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","0xe0","Application Data"
"1421","216.515343782","0.003419080","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","0xe0","Application Data"
"1422","216.520095157","0.004751375","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","0xe0","64483  >  47448 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=559430415 TSecr=909250852"
"1423","216.523300982","0.003205825","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","0xe0","Application Data"
"1424","216.531476473","0.008175491","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","0xe0","Encrypted Alert"
"1425","216.531528662","0.000052189","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","0xe0","47448  >  64483 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=909250868 TSecr=559430418"
