"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Traffic Class","Info"
"1572","246.572371924","0.013367811","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2356","2691","0","0x80","49587  >  37258 [ACK] Seq=2356 Ack=2691 Win=130944 Len=0 TSval=2276529908 TSecr=914312652"
"1573","246.631421066","0.059049142","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2356","2691","405","0x80","Application Data"
"1574","246.671806166","0.040385100","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2761","0","0x80","37258  >  49587 [ACK] Seq=2691 Ack=2761 Win=64128 Len=0 TSval=914312765 TSecr=2276529914"
"1575","246.685507217","0.013701051","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2761","85","0x80","Application Data"
"1576","246.724956270","0.039449053","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2761","2776","0","0x80","49587  >  37258 [ACK] Seq=2761 Ack=2776 Win=130944 Len=0 TSval=2276530046 TSecr=914312779"
"1577","246.909326526","0.184370256","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2761","2776","85","0x80","Application Data"
"1578","246.909456280","0.000129754","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2846","0","0x80","37258  >  49587 [ACK] Seq=2776 Ack=2846 Win=64128 Len=0 TSval=914313002 TSecr=2276530053"
"1579","246.912997098","0.003540818","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2846","85","0x80","Application Data"
"1581","246.963219314","0.050222216","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2846","2861","0","0x80","49587  >  37258 [ACK] Seq=2846 Ack=2861 Win=130944 Len=0 TSval=2276530272 TSecr=914313006"
"1582","246.963234689","0.000015375","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2846","2861","117","0x80","Application Data"
"1583","247.004269127","0.041034438","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2963","0","0x80","37258  >  49587 [ACK] Seq=2861 Ack=2963 Win=64128 Len=0 TSval=914313097 TSecr=2276530277"
"1589","248.969472304","1.965203177","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2963","85","0x80","Application Data"
"1594","249.206181955","0.236709651","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2963","2946","0","0x80","49587  >  37258 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=2276532421 TSecr=914315062"
"1595","249.206191074","0.000009119","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2963","2946","117","0x80","Application Data"
"1596","249.206203009","0.000011935","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3080","0","0x80","37258  >  49587 [ACK] Seq=2946 Ack=3080 Win=64128 Len=0 TSval=914315299 TSecr=2276532427"
"1599","251.211510982","2.005307973","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3080","85","0x80","Application Data"
"1600","251.311266888","0.099755906","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3080","3031","0","0x80","49587  >  37258 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=2276534647 TSecr=914317304"
"1601","251.323302836","0.012035948","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3080","3031","117","0x80","Application Data"
"1602","251.323326700","0.000023864","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3197","0","0x80","37258  >  49587 [ACK] Seq=3031 Ack=3197 Win=64128 Len=0 TSval=914317416 TSecr=2276534653"
"1603","253.328649156","2.005322456","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3197","85","0x80","Application Data"
"1604","253.582418515","0.253769359","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3197","3116","0","0x80","49587  >  37258 [ACK] Seq=3197 Ack=3116 Win=130944 Len=0 TSval=2276536863 TSecr=914319422"
"1605","253.582434102","0.000015587","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3197","3116","117","0x80","Application Data"
"1606","253.582447112","0.000013010","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3314","0","0x80","37258  >  49587 [ACK] Seq=3116 Ack=3314 Win=64128 Len=0 TSval=914319675 TSecr=2276536869"
"1607","255.587892801","2.005445689","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3314","85","0x80","Application Data"
"1608","256.014349635","0.426456834","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3314","3201","0","0x80","49587  >  37258 [ACK] Seq=3314 Ack=3201 Win=130944 Len=0 TSval=2276539070 TSecr=914321681"
"1609","256.014364932","0.000015297","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3314","3201","117","0x80","Application Data"
"1610","256.014378149","0.000013217","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3431","0","0x80","37258  >  49587 [ACK] Seq=3201 Ack=3431 Win=64128 Len=0 TSval=914322107 TSecr=2276539076"
"1611","256.023898545","0.009520396","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","3314","3201","117","0x80","[TCP Spurious Retransmission] 49587  >  37258 [PSH, ACK] Seq=3314 Ack=3201 Win=131072 Len=117 TSval=2276539355 TSecr=914321681"
"1612","256.023915726","0.000017181","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","3201","3431","0","0x80","[TCP Dup ACK 1610#1] 37258  >  49587 [ACK] Seq=3201 Ack=3431 Win=64128 Len=0 TSval=914322117 TSecr=2276539355 SLE=3314 SRE=3431"
"1613","258.019351813","1.995436087","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3431","85","0x80","Application Data"
"1614","258.106287134","0.086935321","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3431","3286","0","0x80","49587  >  37258 [ACK] Seq=3431 Ack=3286 Win=131072 Len=0 TSval=2276541433 TSecr=914324112"
"1615","258.126887940","0.020600806","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3431","3286","117","0x80","Application Data"
"1616","258.126951547","0.000063607","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3548","0","0x80","37258  >  49587 [ACK] Seq=3286 Ack=3548 Win=64128 Len=0 TSval=914324220 TSecr=2276541439"
"1617","258.130324439","0.003372892","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3548","85","0x80","Application Data"
"1618","258.135551901","0.005227462","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3548","3371","0","0x80","49587  >  37258 [ACK] Seq=3548 Ack=3371 Win=130944 Len=0 TSval=2276541475 TSecr=914324223"
"1619","258.154132306","0.018580405","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3548","3371","85","0x80","Application Data"
"1620","258.157600166","0.003467860","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3633","85","0x80","Application Data"
"1621","258.161521115","0.003920949","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3633","3456","0","0x80","49587  >  37258 [ACK] Seq=3633 Ack=3456 Win=130944 Len=0 TSval=2276541501 TSecr=914324250"
"1622","258.166549631","0.005028516","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3633","3456","85","0x80","Application Data"
"1623","258.174650686","0.008101055","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3718","69","0x80","Encrypted Alert"
"1624","258.174704942","0.000054256","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3718","0","0x80","37258  >  49587 [FIN, ACK] Seq=3525 Ack=3718 Win=64128 Len=0 TSval=914324268 TSecr=2276541506"
"1625","258.395523954","0.220819012","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3525","0","0x80","49587  >  37258 [ACK] Seq=3718 Ack=3525 Win=130944 Len=0 TSval=2276541579 TSecr=914324268"
"1626","258.424866012","0.029342058","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3526","0","0x80","49587  >  37258 [ACK] Seq=3718 Ack=3526 Win=130944 Len=0 TSval=2276541599 TSecr=914324268"
"1627","263.294876501","4.870010489","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3718","3526","69","0x80","Encrypted Alert"
"1628","263.294892843","0.000016342","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","37258  >  49587 [RST] Seq=3526 Win=0 Len=0"
"1629","263.294905164","0.000012321","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3787","3526","0","0x80","49587  >  37258 [FIN, ACK] Seq=3787 Ack=3526 Win=130944 Len=0 TSval=2276546512 TSecr=914324268"
"1630","263.294907507","0.000002343","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","37258  >  49587 [RST] Seq=3526 Win=0 Len=0"
"1631","263.294909330","0.000001823","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3788","3526","0","0x80","49587  >  37258 [RST, ACK] Seq=3788 Ack=3526 Win=130944 Len=0"
"1653","265.968884794","2.673975464","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","0x80","63496  >  15118 Len=10"
"1654","266.143152504","0.174267710","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","0x80","15118  >  63496 Len=28"
"1655","266.461884357","0.318731853","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","37260  >  49587 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=914332555 TSecr=0 WS=128"
"1656","266.663352115","0.201467758","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","49587  >  37260 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=269903331 TSecr=914332555 SACK_PERM=1"
"1657","266.663374327","0.000022212","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","37260  >  49587 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=914332756 TSecr=269903331"
"1658","266.667637593","0.004263266","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","[TCP Out-Of-Order] 49587  >  37260 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=269903433 TSecr=914332555 SACK_PERM=1"
"1659","266.667655857","0.000018264","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x80","[TCP Dup ACK 1657#1] 37260  >  49587 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=914332760 TSecr=269903331"
"1660","266.671791339","0.004135482","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","0x00","[TCP Window Update] 49587  >  37260 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=269903440 TSecr=914332756"
"1661","266.687932864","0.016141525","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0x80","Client Hello"
"1662","266.771913403","0.083980539","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","0x80","49587  >  37260 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=269903470 TSecr=914332781"
"1663","266.771928669","0.000015266","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0x80","Server Hello"
"1664","266.771940393","0.000011724","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0x80","37260  >  49587 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=914332865 TSecr=269903481"
"1665","266.771953554","0.000013161","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","0x80","Certificate"
"1666","266.771955581","0.000002027","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","0x80","37260  >  49587 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=914332865 TSecr=269903481"
"1668","266.794606341","0.022650760","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","0x80","Server Key Exchange, Server Hello Done"
"1669","266.794625116","0.000018775","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","0x80","37260  >  49587 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=914332887 TSecr=269903562"
"1670","266.806456103","0.011830987","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","0x80","Client Key Exchange"
"1671","266.825686612","0.019230509","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","0x80","49587  >  37260 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=269903590 TSecr=914332899"
"1672","266.825719694","0.000033082","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","91","0x80","Change Cipher Spec, Encrypted Handshake Message"
"1673","266.840101748","0.014382054","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","0x80","49587  >  37260 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=269903609 TSecr=914332919"
"1674","266.840116890","0.000015142","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","0x80","Change Cipher Spec"
"1676","266.884343878","0.044226988","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","0x80","37260  >  49587 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=914332977 TSecr=269903610"
"1677","266.938874730","0.054530852","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","0x80","Encrypted Handshake Message"
"1678","266.938895791","0.000021061","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","0x80","37260  >  49587 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=914333032 TSecr=269903667"
"1679","266.965109003","0.026213212","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","0x80","Application Data"
"1680","266.985849864","0.020740861","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","0x80","49587  >  37260 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=269903746 TSecr=914333058"
"1681","266.985864710","0.000014846","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","0x80","Application Data"
"1682","267.031781782","0.045917072","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","0x80","37260  >  49587 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=914333125 TSecr=269903751"
"1683","267.039342354","0.007560572","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","0x80","Application Data"
"1684","267.092491608","0.053149254","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","0x80","49587  >  37260 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=269903841 TSecr=914333132"
"1685","267.092511810","0.000020202","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","0x80","Application Data"
"1686","267.092524394","0.000012584","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0","0x80","37260  >  49587 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=914333185 TSecr=269903847"
"1687","267.097286835","0.004762441","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","0x80","Application Data"
"1688","267.189158322","0.091871487","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","0x80","49587  >  37260 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=269903921 TSecr=914333190"
"1689","267.189170488","0.000012166","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","0x80","Application Data"
"1690","267.231828533","0.042658045","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0","0x80","37260  >  49587 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=914333325 TSecr=269903924"
"1691","267.234444589","0.002616056","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","85","0x80","Application Data"
"1692","267.287323090","0.052878501","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","0x80","49587  >  37260 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=269904047 TSecr=914333327"
"1693","267.303581541","0.016258451","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","0x80","Application Data"
"1694","267.303602381","0.000020840","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","0x80","37260  >  49587 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=914333396 TSecr=269904053"
"1695","267.425768404","0.122166023","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","0x80","37260  >  49587 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=914333519 TSecr=269904053 [TCP segment of a reassembled PDU]"
"1696","267.425786621","0.000018217","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","0x80","Application Data"
"1697","267.445478040","0.019691419","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","0x80","49587  >  37260 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=269904216 TSecr=914333519"
"1698","267.509762437","0.064284397","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","0x80","Application Data"
"1699","267.509873066","0.000110629","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","0x80","37260  >  49587 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=914333603 TSecr=269904256"
"1700","267.575802269","0.065929203","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","0x80","Application Data"
"1701","267.662795396","0.086993127","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","0x80","49587  >  37260 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=269904368 TSecr=914333669"
"1702","267.672715355","0.009919959","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","0x80","Application Data"
"1703","267.672898170","0.000182815","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","0x80","37260  >  49587 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=914333766 TSecr=269904378"
"1704","267.677974404","0.005076234","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","0x80","Application Data"
"1705","267.767630326","0.089655922","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","0x80","49587  >  37260 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=269904485 TSecr=914333771"
"1706","267.767646903","0.000016577","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","0x80","Application Data"
"1707","267.807810216","0.040163313","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0","0x80","37260  >  49587 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=914333901 TSecr=269904496"
"1708","267.820054062","0.012243846","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","0x80","Application Data"
"1709","267.895824334","0.075770272","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","0x80","49587  >  37260 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=269904643 TSecr=914333913"
"1710","267.895839331","0.000014997","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","0x80","Application Data"
"1711","267.895936341","0.000097010","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","0x80","37260  >  49587 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=914333989 TSecr=269904645"
"1712","267.899457812","0.003521471","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","0x80","Application Data"
"1713","267.952181967","0.052724155","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","0x80","49587  >  37260 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=269904721 TSecr=914333992"
"1714","267.989646277","0.037464310","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","0x80","Application Data"
"1715","268.032448585","0.042802308","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","0x80","37260  >  49587 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=914334125 TSecr=269904724"
"1720","269.996067579","1.963618994","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","0x80","Application Data"
"1721","270.266958023","0.270890444","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","0x80","49587  >  37260 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=269906951 TSecr=914336089"
"1722","270.266972873","0.000014850","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","0x80","Application Data"
"1723","270.266986134","0.000013261","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","0x80","37260  >  49587 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=914336360 TSecr=269906957"
"1726","272.272258890","2.005272756","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","0x80","Application Data"
"1727","272.508011173","0.235752283","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","0x80","49587  >  37260 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=269909196 TSecr=914338365"
"1728","272.572526653","0.064515480","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","0x80","Application Data"
"1729","272.572549013","0.000022360","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","0x80","37260  >  49587 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=914338665 TSecr=269909202"
"1730","274.577249128","2.004700115","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","0x80","Application Data"
"1731","274.749823915","0.172574787","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","0x80","49587  >  37260 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=269911432 TSecr=914340670"
"1732","274.749840590","0.000016675","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","0x80","Application Data"
"1733","274.749853443","0.000012853","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","0x80","37260  >  49587 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=914340843 TSecr=269911437"
"1734","276.754549763","2.004696320","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","0x80","Application Data"
"1735","276.826264736","0.071714973","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","0x80","49587  >  37260 [ACK] Seq=3313 Ack=3201 Win=130944 Len=0 TSval=269913574 TSecr=914342847"
"1736","276.863378415","0.037113679","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","0x80","Application Data"
"1737","276.863400625","0.000022210","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","0x80","37260  >  49587 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=914342956 TSecr=269913580"
